Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1999,1.37,1.32,0.15,0.14,0.26,0.17,0.64,0.75,T,0.4,0.53,0.27,6,Yakima
2000,1.65,1.01,0.6,0.53,0.54,0.13,0.05,T,0.18,0.32,0.7,0.7,6.41,Yakima
2001,0.54,0.26,0.47,0.51,0.01,1.03,0.03,0.3,0.14,0.36,1.96,1.12,6.73,Yakima
2002,0.33,0.84,0.21,0.8,0.69,0.71,0.12,T,0.1,0.09,0.46,3.49,7.84,Yakima
2003,2.21,0.28,0.36,1.28,0.16,T,T,0.44,0.05,0.2,0.1,2.05,7.13,Yakima
2004,1.55,1.39,0.44,0.25,0.43,0.57,0.46,1.19,0.15,0.62,0.08,1.12,8.25,Yakima
2005,1.07,0.15,0.56,0.72,1.17,0.09,0.12,0.09,0.37,0.23,1.6,2.38,8.55,Yakima
2006,1.81,0.64,0.44,0.59,0.82,0.69,0.06,T,0.55,0.26,1.14,2.56,9.56,Yakima
2007,0.3,0.84,0.12,0.25,0.32,0.21,0.01,0.12,0.19,0.56,1.5,1.25,5.67,Yakima
2008,0.81,0.51,0.27,0.13,0.21,0.29,0.05,0.32,0.19,0.44,0.98,0.83,5.03,Yakima
2009,0.97,0.67,0.84,0.25,0.76,0.52,0.03,0.09,0.43,0.89,0.55,0.97,6.97,Yakima
2010,1.97,1.01,0.14,0.53,1.46,1.07,0.08,0.05,0.88,0.74,0.83,2.38,11.14,Yakima
2011,0.61,0.29,1.11,0.32,2.55,0.21,0.46,T,0.07,0.9,0.48,0.34,7.34,Yakima
2012,1.5,0.78,1.44,0.81,0.16,0.85,0.26,T,0.04,1.01,0.66,2.13,9.64,Yakima
2013,0.1,0.03,0.77,0.4,2.48,0.39,T,0.19,0.3,0.13,0.38,0.32,5.49,Yakima
2014,0.3,1.43,0.6,0.46,0.13,0.08,0.06,0.9,0.46,0.86,0.32,0.92,6.52,Yakima
2015,0.7,0.99,0.73,T,1.8,0.01,0.06,0.01,0.01,0.54,0.64,3.47,8.96,Yakima
2016,2.31,0.41,1.82,0.27,0.64,0.22,0.22,T,0.17,2.43,0.62,0.87,9.98,Yakima
2017,2.16,2.4,0.98,1.29,0.55,0.19,0,0.22,0.16,0.79,1.25,0.36,10.35,Yakima
2018,0.9,0.19,0.38,0.75,0.13,0.53,0,T,0.01,1.07,0.42,0.68,5.06,Yakima
2019,1.42,2.41,0.61,0.68,0.77,0.04,0.11,0.75,0.52,0.51,0.04,0.66,8.52,Yakima
2020,1.05,0.11,0.33,0.07,0.88,0.24,T,0.01,0.06,0.2,1.15,0.58,4.68,Yakima
2021,1.52,0.94,0.08,0.04,0.05,0.18,T,0.03,0.43,1.01,1.49,0.33,6.1,Yakima
2022,1.39,0.07,0.11,0.82,0.85,0.71,0.19,T,0.13,M,M,M,M,Yakima
