Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
2001,0.8,0.85,1.1,0.61,0.19,0.49,0.12,0.33,0.26,1.35,2.72,2.28,11.1,Klickitat
2002,1.34,1.12,0.82,0.39,0.48,0.55,0.32,T,0.2,0.15,0.94,3.62,9.93,Klickitat
2003,3.78,1.1,2.76,1.22,0.2,T,0,T,0.07,0.7,1.37,4.31,15.51,Klickitat
2004,2.93,1.9,0.6,0.66,0.41,1,0.1,1.08,0.43,0.64,0.13,1.35,11.23,Klickitat
2005,0.93,0.55,1.64,0.74,1.97,0.62,0.04,T,0.35,1.13,1.93,6.38,16.28,Klickitat
2006,4.24,0.99,1.07,0.94,1.16,0.83,0.05,T,0.05,0.39,4.29,3.56,17.57,Klickitat
2007,1.4,1.08,0.44,0.56,0.16,0.16,0.02,0.5,0.56,1.25,2.72,2.74,11.59,Klickitat
2008,2.94,0.75,0.53,0.38,0.34,0.15,0.24,0.29,0.03,0.49,2.1,1.96,10.2,Klickitat
2009,3.02,1.89,1.48,0.43,1.18,0.11,T,0.03,0.18,0.87,1.29,2.63,13.11,Klickitat
2010,2.69,1.43,0.73,0.69,1.36,1.41,T,0.06,0.85,0.75,2.2,3.53,15.7,Klickitat
2011,1.32,0.74,1.74,1.57,2.22,0.1,0.48,T,0.02,0.93,1.24,2.2,12.56,Klickitat
2012,2.9,0.81,2.3,0.58,0.59,1.35,T,T,0,1.88,1.77,2.46,14.64,Klickitat
2013,0.32,0.37,0.91,0.47,1.5,0.92,T,0.6,1.56,0.4,1.06,1.43,9.54,Klickitat
2014,1.34,3.11,1.97,1.05,0.36,0.25,0.62,0.24,0.19,1.93,1.57,2.09,14.72,Klickitat
2015,2.16,1.67,0.65,0.12,0.26,T,T,0.03,0.05,0.75,1.67,6.02,13.38,Klickitat
2016,2.84,1.25,1.6,0.18,0.59,0.07,0.25,0,0.21,3.07,1.21,2.43,13.7,Klickitat
2017,1.15,2.03,2.36,1.65,0.21,0.38,0,0.05,0.76,1.6,2.42,1.13,13.74,Klickitat
2018,1.39,0.71,0.84,0.64,0.02,0.45,0,0,0.02,0.95,1.07,2.57,8.66,Klickitat
2019,1.73,2.68,0.35,2.01,0.48,0.09,0.08,0.53,1,0.52,0.46,1.7,11.63,Klickitat
2020,2.76,0.32,0.46,0.41,1.12,0.36,T,T,0.05,0.65,2.8,1.66,10.59,Klickitat
2021,1.56,0.98,0.18,0.09,0.1,0.04,T,0,0.6,0.8,2.59,1.9,8.84,Klickitat
2022,1.69,0.24,1.01,1.98,1.66,1.15,0.15,T,0.3,M,M,M,M,Klickitat
