Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1984,0.16,0.92,1.23,0.66,0.7,0.72,0.05,T,0.93,0.02,2.03,0.75,8.17,Benton
1985,0.44,0.56,0.4,0.19,0.26,0.3,0.01,0.18,0.39,0.42,1.14,0.78,5.07,Benton
1986,2.06,1.07,1.25,0.08,0.82,0.06,0.39,0.06,0.84,0.72,0.73,0.84,M,Benton
1987,1.13,0.5,1.36,0.37,0.75,0.05,0.16,0.03,0.07,T,0.27,1.64,6.33,Benton
1988,0.78,0.07,0.78,0.62,0.8,0.31,0.14,0,0.3,0.01,1.19,0.53,5.53,Benton
1989,0.74,1.21,1.58,1.03,0.9,0.08,0.03,0.42,T,0.54,1.03,0.52,8.08,Benton
1990,0.7,0.76,0.23,0.56,0.76,0.17,0.15,0.71,0,1.04,0.45,0.77,6.3,Benton
1991,0.47,0.49,1.1,0.39,1.04,0.57,0.11,0.14,0,0.6,2.26,0.8,7.97,Benton
1992,0.68,1.32,0.28,1.22,0.05,0.64,0.97,0.5,0.46,0.37,1.58,1.06,9.13,Benton
1993,1.71,0.81,0.86,1.41,M,0.72,0.45,M,0.07,0.03,0.17,1.12,M,Benton
1994,M,M,0.03,0.66,M,0.64,M,M,M,1.25,0.65,0.95,M,Benton
1995,M,0.33,M,M,M,M,M,M,M,M,M,M,M,Benton
1996,0.96,M,M,M,0.98,0.2,0.26,0,0.14,1.05,1.97,2.29,M,Benton
1997,1.67,0.37,0.86,0.73,0.53,0.26,0.26,0.17,0.38,M,0.86,0.47,M,Benton
1998,1.32,0.99,0.63,0.17,0.59,0.53,1.63,0,0.17,0.08,M,0.37,M,Benton
1999,0.69,0.71,0.04,0.2,0.17,T,T,0.12,0,0.43,0.26,0.36,2.98,Benton
2000,1.21,1.38,0.91,0.86,0.73,0.58,0.03,0.11,0.88,0.99,1,0.48,9.16,Benton
2001,0.42,0.32,0.49,1,0.18,0.43,0.16,0.27,M,0.25,1.5,0.66,M,Benton
2002,0.4,0.69,0.2,0.44,0.29,0.8,0.26,0.03,T,0.07,0.23,2.42,5.83,Benton
