Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1953,2.03,0.51,0.56,0.68,1.59,0.9,0.01,1.22,0.08,0.18,1.03,0.91,9.7,Grant
1954,1.06,0.38,0.69,0.23,1.23,0.85,0.37,0.64,1.51,0.05,1.49,0.52,9.02,Grant
1955,1.12,0.05,0.47,1.81,0.49,0.59,1.32,0,0.86,0.66,1.48,1.59,10.44,Grant
1956,2.08,0.7,0.32,0.81,0.47,1.13,0.2,1.2,0.03,1.53,0.29,0.51,9.27,Grant
1957,1.13,0.83,1.78,0.32,2,0.56,0.27,0.35,0.16,2.17,0.75,0.8,11.12,Grant
1958,1.73,2.26,0.6,1.05,0.51,1.14,0.7,T,0.37,0.46,1.65,1.29,11.76,Grant
1959,2.52,1.09,0.72,0.12,2,0.41,0.02,0.21,1.48,0.45,1.09,0.68,10.79,Grant
1960,1.11,1.16,0.97,0.37,2.26,0.15,T,0.23,0.57,0.37,2.3,1.4,10.89,Grant
1961,0.4,2.39,1.85,1.26,1.72,0.7,0.19,0.87,0.02,0.27,0.85,1.76,12.28,Grant
1962,0.48,1.1,0.93,0.69,1.99,0.39,0.02,0.8,0.64,1.36,1.3,1.3,11,Grant
1963,0.25,1.03,0.52,1.43,0.64,0.18,0.36,0.03,1.3,0.15,1.75,1.44,9.08,Grant
1964,1.03,0.11,0.37,0.2,0.17,1.21,0.02,0.57,0.15,0.16,1.69,3.2,8.88,Grant
1965,0.83,0.25,0.13,1.52,0.17,0.9,1.71,0.44,0.16,0.15,1.98,1.22,9.46,Grant
1966,0.71,0.03,0.41,0.09,0.3,1.02,1.04,0.17,0.47,0.23,2.05,1.57,8.09,Grant
1967,0.73,0.15,0.3,0.92,0.95,0.98,0.05,0.04,0.06,0.68,0.7,1.4,6.96,Grant
1968,1.44,0.96,0.08,0.44,0.79,0.27,0.17,1.71,0.1,1.05,1.93,2.11,11.05,Grant
1969,1.58,1,0.04,1.68,1.38,1.22,0.44,0,0.52,0.35,0.32,1.97,10.5,Grant
1970,2.43,0.73,0.93,0.29,0.38,0.25,0.06,0,0.33,0.7,1.48,1.77,9.35,Grant
1971,1.74,0.69,1.29,0.9,0.73,1.15,0.25,0.09,0.97,0.83,0.59,1.79,11.02,Grant
