"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1964","1.68","0.40","0.47","0.37","0.24","1.80","1.02","0.95","0.58","0.39","2.10","3.97","13.97"
"1965","2.08","0.68","0.06","1.57","0.78","0.96","0.62","0.50","0.21","0.10","1.51","0.85","9.92"
"1966","1.44","0.68","1.85","0.37","0.28","0.62","0.77","0.54","0.55","0.83","2.61","2.30","12.84"
"1967","2.57","0.61","1.03","1.54","1.20","1.21","T","0.02","0.25","0.87","1.32","1.86","12.48"
"1968","1.01","2.19","0.47","0.15","0.84","0.54","0.27","0.85","1.81","1.86","2.03","1.90","13.92"
"1969","3.00","0.70","0.97","2.21","0.96","0.57","0.06","0.00","0.53","0.61","0.45","2.25","12.31"
"1970","4.80","1.57","0.87","0.66","0.35","0.56","0.72","0.03","0.27","1.03","1.96","1.03","13.85"
"1971","1.60","0.86","1.82","0.76","1.53","1.76","0.58","0.50","1.67","0.94","1.74","2.12","15.88"
"1972","1.11","1.25","1.39","0.60","1.33","1.11","0.24","0.75","0.70","0.80","0.89","2.72","12.89"
"1973","1.22","0.56","0.94","0.57","0.80","0.36","0.07","0.04","1.00","1.42","4.12","4.50","15.60"
"1974","2.94","1.64","1.48","1.22","0.49","0.63","1.04","0.00","0.12","0.04","1.76","1.95","13.31"
"1975","2.69","2.86","1.14","0.74","0.69","0.95","1.53","1.15","T","1.71","1.31","2.77","17.54"
"1976","1.38","1.54","1.16","1.21","1.18","0.96","0.21","1.71","0.11","0.44","0.16","0.70","10.76"
"1977","0.58","0.57","0.96","0.11","0.78","0.54","0.40","1.11","0.76","0.26","1.78","4.12","11.97"
"1978","1.73","1.46","0.63","1.85","1.30","0.73","0.92","1.19","0.82","0.00","1.87","2.04","14.54"
"1979","1.45","2.06","1.02","0.84","0.74","0.69","0.26","0.40","0.55","1.49","2.19","1.55","13.24"
"1980","2.82","1.74","1.74","0.75","3.11","1.33","0.29","0.60","1.00","1.15","1.18","3.55","19.26"
"1981","0.82","1.44","1.89","1.18","1.67","1.39","0.51","0.02","0.62","1.58","1.56","3.18","15.86"
"1982","2.40","1.91","1.88","3.47","0.60","0.94","0.80","0.17","1.18","2.11","1.74","2.74","19.94"
"1983","1.52","2.03","2.14","M","0.83","1.42","0.95","0.40","0.91","1.31","2.75","M","M"
"1984","0.89","1.34","2.76","1.42","1.12","1.16","0.04","0.15","0.67","0.57","3.41","1.79","15.32"
"1985","0.44","0.99","1.94","0.52","0.91","1.00","T","0.50","1.62","1.14","2.13","0.79","11.98"
"1986","2.74","2.69","1.82","0.58","1.22","0.18","0.49","0.08","0.78","0.39","1.91","0.64","13.52"
"1987","1.23","0.48","0.94","0.87","2.75","0.65","1.01","0.40","T","0.02","0.66","2.30","11.31"
"1988","1.66","0.34","1.55","2.10","1.56","0.93","0.23","T","0.37","0.13","M","0.96","M"
"1989","2.20","2.00","3.95","0.72","1.29","0.28","0.01","1.17","0.09","0.90","1.42","0.58","14.61"
"1990","2.07","1.09","0.73","2.30","1.38","0.52","0.12","0.34","0.01","M","1.22","1.84","M"
"1991","1.43","0.67","2.22","1.23","1.76","2.38","0.39","0.97","0.00","0.90","2.75","1.10","15.80"
"1992","1.13","1.79","0.25","1.47","0.24","0.64","0.76","0.04","0.94","M","2.41","1.75","M"
"1993","1.99","0.74","1.46","3.34","1.53","0.85","0.59","0.75","0.07","0.33","0.64","1.67","13.96"
"1994","1.53","0.45","0.31","1.20","1.78","0.54","0.43","0.01","0.36","M","3.87","2.14","M"
"1995","2.53","1.61","M","1.26","0.59","2.14","0.42","0.47","0.98","1.28","1.95","2.61","M"
"1996","2.38","2.07","0.85","2.70","1.35","0.44","0.06","0.12","0.77","2.90","3.12","5.70","22.46"
"1997","2.25","1.32","1.73","1.72","1.02","1.14","0.63","0.01","0.38","1.92","1.73","1.21","15.06"
"1998","2.03","1.72","1.05","0.61","2.26","1.27","0.24","0.37","0.46","0.30","2.62","3.14","16.07"
"1999","1.12","2.93","0.75","0.35","0.38","0.70","0.05","0.81","0.03","0.96","1.46","1.61","11.15"
"2000","2.12","2.46","2.59","0.71","2.01","0.76","0.35","0.01","1.72","0.89","1.38","1.45","16.45"
"2001","1.29","0.94","1.56","2.32","0.62","1.10","0.29","0.03","0.14","1.38","2.67","2.62","14.96"
"2002","1.17","0.90","1.71","0.74","0.48","0.84","0.17","0.59","0.29","0.41","0.99","M","M"
"2003","2.64","1.26","1.98","2.00","0.94","0.00","T","0.27","0.38","0.67","1.42","3.17","14.73"
"2004","2.65","1.76","0.77","1.45","1.56","0.79","T","1.22","1.15","0.85","1.62","M","M"
"2005","1.07","0.27","1.79","0.96","2.06","0.54","0.36","0.35","M","1.82","1.83","2.71","M"
"2006","4.02","0.99","1.41","1.20","0.77","1.20","0.09","0.00","0.31","0.40","3.61","2.28","16.28"
"2007","1.33","1.60","1.22","0.83","0.94","0.80","0.71","0.52","0.00","0.86","2.28","2.63","13.72"
"2008","2.89","0.84","1.37","0.40","1.02","1.06","0.06","0.53","0.03","0.35","1.44","3.75","13.74"
"2009","2.40","1.25","3.10","1.32","1.43","0.56","0.76","M","M","1.57","M","1.70","M"
"2010","2.08","0.82","0.83","2.36","2.02","1.94","0.52","0.06","M","1.40","2.89","2.93","M"
"2011","M","M","2.74","1.32","M","M","0.47","0.00","0.06","1.02","1.37","1.32","M"
"2012","2.56","1.05","3.60","2.51","M","2.87","0.84","0.01","0.00","2.06","1.81","2.39","M"
"2013","1.11","0.78","M","1.57","1.01","1.45","0.04","0.49","2.24","0.41","1.00","0.87","M"
"2014","0.96","1.67","1.86","1.03","0.43","1.17","0.09","0.66","0.12","1.14","1.69","2.50","13.32"
"2015","1.88","1.08","2.57","0.66","1.30","0.07","0.12","M","0.67","M","1.03","4.58","M"
"2016","2.08","1.07","3.63","0.53","1.28","0.54","0.66","0.05","0.46","4.00","1.38","1.68","M"
"2017","1.98","2.90","3.60","0.73","0.60","0.67","0.00","0.03","0.79","1.81","2.25","2.91","18.27"
"2018","1.85","1.34","1.36","1.24","0.75","0.17","0.00","M","0.04","0.37","1.68","2.11","M"
"2019","1.74","2.10","0.64","1.19","0.58","0.43","0.06","0.20","0.88","1.48","0.37","1.17","10.84"
"2020","2.05","1.50","0.79","0.19","3.42","1.12","0.07","0.03","0.10","0.51","1.97","1.60","13.35"
"2021","1.17","0.95","0.29","0.20","0.53","0.59","0.02","M","M","M","M","M","M"
