"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1996","7.22","11.07","2.65","7.61","3.14","1.14","0.71","0.42","2.21","5.46","6.25","11.40","M"
"1997","9.22","5.03","11.79","4.80","3.10","2.94","1.18","2.45","4.57","8.18","6.07","5.50","64.83"
"1998","10.43","5.04","5.71","1.21","2.11","1.29","0.18","T","0.31","3.41","15.28","12.99","57.96"
"1999","12.25","15.50","6.95","1.42","1.54","1.84","0.58","0.69","0.12","3.85","11.93","9.97","66.64"
"2000","8.13","5.83","5.09","2.40","3.28","2.51","0.06","0.41","1.98","4.27","3.64","3.88","41.48"
"2001","3.45","2.60","3.84","3.49","1.92","2.63","0.18","2.28","0.53","3.98","13.31","11.86","50.07"
"2002","11.42","4.32","5.24","4.02","2.04","1.59","0.35","0.10","0.59","0.46","3.96","7.39","41.48"
"2003","9.60","2.17","7.62","4.72","1.14","0.28","0.14","0.34","1.17","10.72","8.67","5.99","52.56"
"2004","7.85","2.95","2.83","1.33","2.00","0.93","0.03","3.93","3.88","4.63","3.76","5.30","39.42"
"2005","5.86","1.01","6.17","4.14","4.06","1.64","0.93","0.19","1.76","5.72","7.21","8.88","47.57"
"2006","15.86","3.44","3.57","1.89","2.36","1.64","0.15","0.13","0.69","1.43","19.68","9.10","59.94"
"2007","6.04","5.52","7.00","2.33","1.22","1.30","1.85","0.67","2.24","4.88","4.04","11.71","48.80"
"2008","6.69","4.01","4.83","2.33","0.48","1.41","0.42","1.86","0.27","3.36","9.36","5.05","40.07"
"2009","8.58","1.60","5.75","3.13","4.68","0.22","0.15","1.22","2.49","5.32","10.08","4.58","47.80"
"2010","6.78","4.53","5.07","3.34","4.14","3.34","0.16","0.51","5.79","6.21","6.20","9.35","55.42"
"2011","7.27","4.46","9.00","4.11","4.16","0.67","1.42","0.25","1.62","4.26","8.78","4.69","50.69"
"2012","8.72","5.01","8.57","4.35","2.73","2.31","0.90","0.04","T","8.07","9.15","9.74","59.59"
"2013","3.91","4.04","3.88","4.52","3.21","1.86","T","1.84","9.36","2.13","4.69","2.02","41.46"
"2014","4.69","8.35","9.17","4.26","3.34","0.88","0.27","1.45","3.07","6.91","6.12","6.00","54.51"
"2015","6.68","5.28","5.94","1.92","0.67","0.14","0.15","2.84","0.90","6.68","11.82","14.50","57.52"
"2016","8.47","6.67","8.51","1.58","0.15","1.24","0.62","0.40","1.73","12.43","9.28","6.39","57.47"
"2017","3.82","9.18","11.35","5.53","3.07","1.33","0.05","0.11","1.24","6.58","12.28","6.90","61.44"
"2018","9.87","3.63","2.59","7.24","0.24","0.88","0.07","0.17","2.06","4.34","5.89","8.34","45.32"
"2019","4.88","5.16","1.39","2.68","0.90","0.17","1.23","0.80","3.43","5.26","1.74","9.44","37.08"
"2020","15.56","3.38","3.35","1.40","2.87","2.24","0.18","0.37","3.33","4.04","9.07","7.32","53.11"
"2021","12.22","7.84","3.01","0.92","1.81","3.30","0.00","0.01","3.31","5.39","11.88","9.11","58.80"
"2022","10.78","5.37","3.07","5.35","4.33","3.04","0.09","0.05","0.13","M","M","M","M"
