Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1963,0.77,3.33,2.49,2.82,1.78,1.42,1.51,0.63,1.57,1.85,6.05,2.45,26.67,Pend Oreille
1964,5.15,0.73,2.67,1.19,1.44,3.42,1.31,2.58,1.64,0.38,4.33,6.64,31.48,Pend Oreille
1965,4.12,1.38,0.1,2.55,1.74,1.3,0.84,2.77,1.31,0.21,3.54,2.83,22.69,Pend Oreille
1966,3.5,0.97,3.02,0.37,0.89,2.18,1.75,1.08,0.48,1.08,5.4,4.84,25.56,Pend Oreille
1967,5.64,1.39,2.45,3.26,1.64,2.31,0.35,0.01,0.18,3.79,2.56,2.39,25.97,Pend Oreille
1968,3.13,3.25,2.05,0.62,1.18,1.14,1.29,1.96,2.48,4.53,4.28,4.67,30.58,Pend Oreille
1969,5.89,1.1,0.48,3.45,1.83,1.75,0.5,0,2.34,0.85,1.17,3.62,22.98,Pend Oreille
1970,6.57,3.52,2.28,1.67,0.9,1.97,0.78,0.12,1.65,2.91,2.03,5.32,29.72,Pend Oreille
1971,3.83,2.11,2.87,2.6,1.75,2.66,0.78,1.02,1.79,1.16,2.59,4.96,28.12,Pend Oreille
1972,3.48,2.17,2.09,2.1,1.85,2.43,1.87,1.58,1.19,0.42,2,4.6,25.78,Pend Oreille
1973,3.48,0.96,1.72,1.14,1.96,0.66,0,0.26,2.34,2.03,7.73,6.34,28.62,Pend Oreille
1974,6.97,3.01,2.82,2.14,3.57,0.55,1.48,0.62,0.41,0.08,5.53,3.62,30.8,Pend Oreille
1975,2.83,4.19,2.6,1.26,1.24,2.13,1.98,2.09,0,M,2.75,3.75,M,Pend Oreille
1976,2.48,3.55,1.31,1.91,2.04,0.85,0.86,3.56,0.29,0.77,0.6,3.42,21.64,Pend Oreille
1977,1.29,0.79,1.51,0.29,2.29,1.07,0.56,2.37,1.42,1.23,3.61,6.94,23.37,Pend Oreille
1978,3.24,2.09,0.95,2.12,3.93,0.79,3.18,3.29,1.61,0.16,2.05,1.74,25.15,Pend Oreille
1979,1.33,5.78,1.33,0.52,1.95,1.15,0.97,1.18,1.05,2.97,1.14,3.83,23.2,Pend Oreille
1980,4.04,2.94,2.26,1.95,4.39,2.74,0.97,0.98,0.66,0.8,3.83,5.53,31.09,Pend Oreille
1981,1.19,3.54,1.56,2.67,2.21,4.68,1.34,0.02,1.18,2.77,2.04,4.69,27.89,Pend Oreille
1982,4.14,3.77,3.93,3.96,1.11,1.39,2.38,1.29,2.65,1.94,3.78,5.47,M,Pend Oreille
1983,4,4.52,4.28,1.73,1.06,2.87,2.89,2.45,1.07,1.29,7.16,M,M,Pend Oreille
1984,2,1.93,2.27,1.98,5.73,3.93,1.1,0.28,1.22,1.15,6.28,4.1,M,Pend Oreille
1985,0.02,1.93,1.6,0.39,2.25,1.39,0,1.47,1.88,2.24,3.62,0.8,17.59,Pend Oreille
1986,4.75,2.87,1.78,1.89,1.24,1.53,1.19,0.36,3.75,0.63,4.69,1.79,26.47,Pend Oreille
1987,2.37,1.11,3.7,1.71,1.51,1.1,2.3,1.56,0.38,0.14,2.12,5.59,23.59,Pend Oreille
1988,2.05,0.65,1.42,2.18,1.77,2.41,0.28,0.09,1.66,0.41,5.17,2.99,21.08,Pend Oreille
1989,2.49,1.61,3.24,2.24,2.52,0.94,0.41,3.41,0.46,1.88,3.24,1.81,24.25,Pend Oreille
1990,3.56,3.09,0.91,1.97,4.45,2.45,1.34,2.39,0,3.01,2.83,M,M,Pend Oreille
1991,2.47,2.61,3.5,2.81,3.27,2.28,0.82,0.45,0,1.03,4.2,2.01,25.45,Pend Oreille
1992,M,1.76,0.98,1.97,0.76,1.2,1.77,0.5,0.81,1.39,3.89,3.06,M,Pend Oreille
1993,M,0.99,2.25,4.1,1.35,1.07,5.13,0.83,0.61,0.91,0.67,2.81,M,Pend Oreille
1994,1.14,1.13,1.67,1.95,1.13,1.36,0.1,0.09,1.3,1.75,4.8,3.28,19.7,Pend Oreille
1995,4.65,2.5,4.13,1.72,1.1,3.08,0.39,0.76,1.63,2.97,3.59,M,M,Pend Oreille
1996,2.31,2.32,0.61,1.71,3.65,2.13,0.24,0.9,0.65,5.22,M,M,M,Pend Oreille
1997,1.31,1.36,M,M,1.01,1.92,2.1,0.41,2.16,1.91,2.13,M,M,Pend Oreille
1998,2.17,1.52,3.52,0.52,4.41,3.44,2.81,0.2,1.2,0.84,3.87,6.14,M,Pend Oreille
1999,M,M,0.64,M,M,M,M,M,0.62,1.59,2.38,4.9,M,Pend Oreille
2000,4.6,2.58,1.52,3.05,2.5,1.96,M,T,1.09,4.54,0.8,M,M,Pend Oreille
2001,0.98,1.66,1.99,2.36,M,M,0.92,0.19,0.24,3.46,3.51,M,M,Pend Oreille
2002,4.97,1.94,1.17,2.93,1.74,1.14,2.56,0.15,0.54,0.05,M,4.78,M,Pend Oreille
2003,3.84,0.88,3.27,1.74,2.78,0.74,0,0.88,1.94,1.98,2.44,M,M,Pend Oreille
2004,3.35,1.75,1.51,1.39,3.22,2.26,0.16,3.2,1.9,2.79,2.72,1.53,25.78,Pend Oreille
2005,2.16,M,3.73,1.29,3.18,2.15,1.43,1.45,0.47,M,M,3.19,M,Pend Oreille
2006,7.83,2.06,2.27,2.66,2.36,3.43,0.11,0.14,0.33,1.61,8.34,2.85,M,Pend Oreille
2007,M,M,2,0.87,1.44,0.79,0.15,0.86,1.18,2.49,1.98,6.62,M,Pend Oreille
2008,M,M,2.55,1.82,0.97,2.12,0,2.2,0.89,2.37,2.79,4.76,M,Pend Oreille
2009,2.03,1.17,4.39,0.65,2.27,1.29,1.37,M,M,2.51,4.18,M,M,Pend Oreille
2010,M,1.56,2.58,2.37,M,4.76,0.96,0.3,3.04,M,M,M,M,Pend Oreille
2011,M,M,M,M,M,1.85,0.55,0,0.19,2.45,M,M,M,Pend Oreille
2012,1.75,M,M,2.59,2.13,M,M,0.12,0,M,M,M,M,Pend Oreille
2013,M,0.6,M,M,M,M,0,M,M,M,M,M,M,Pend Oreille
2014,M,M,M,M,M,M,0.2,M,0.99,M,M,M,M,Pend Oreille
2015,M,M,M,M,M,1.5,1.51,0.45,0.07,M,M,M,M,Pend Oreille
2016,M,M,M,1.07,M,0.42,2.24,0.3,M,M,M,M,M,Pend Oreille
2017,M,M,M,M,1.55,M,0.08,0.03,1.21,2.41,M,M,M,Pend Oreille
2018,M,M,M,M,1.04,0.88,0.19,0.33,M,M,M,M,M,Pend Oreille
2019,M,M,M,M,M,M,M,0.16,1.34,M,1.44,M,M,Pend Oreille
2020,M,M,M,M,M,M,M,0.04,1.06,2.68,M,M,M,Pend Oreille
2021,M,1.25,M,0.17,0.59,M,M,M,M,M,M,M,M,Pend Oreille
2022,M,M,M,M,M,M,1.06,M,M,M,M,M,M,Pend Oreille
