"Year","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Season"
"1914-1915","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0","0.0","0.0","0.0","0.0","T"
"1915-1916","0.0","0.0","0.0","0.0","0.0","0.7","21.4","15.5","1.2","0.0","0.0","0.0","38.8"
"1916-1917","0.0","0.0","0.0","0.0","0.0","1.3","2.0","10.1","0.0","0.0","0.0","0.0","13.4"
"1917-1918","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.5","0.0","0.0","0.0","0.0","10.5"
"1918-1919","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1919-1920","0.0","0.0","0.0","0.0","0.0","18.3","T","0.0","0.5","0.0","0.0","0.0","18.8"
"1920-1921","0.0","0.0","0.0","0.0","0.0","0.0","2.4","3.5","0.0","0.0","0.0","0.0","5.9"
"1921-1922","0.0","0.0","0.0","0.0","T","3.3","3.0","0.5","0.0","0.0","0.0","0.0","6.8"
"1922-1923","0.0","0.0","0.0","0.0","0.0","10.7","M","11.7","0.0","0.0","0.0","0.0","M"
"1923-1924","0.0","0.0","0.0","0.0","0.0","T","6.0","0.0","1.3","0.0","0.0","0.0","7.3"
"1924-1925","0.0","0.0","0.0","0.0","0.0","4.2","0.0","0.0","0.0","0.0","0.0","0.0","4.2"
"1925-1926","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1926-1927","0.0","0.0","0.0","0.0","0.0","3.5","7.7","0.0","0.0","0.0","0.0","0.0","11.2"
"1927-1928","0.0","0.0","0.0","0.0","0.0","1.1","4.0","T","0.0","0.0","0.0","0.0","5.1"
"1928-1929","0.0","0.0","0.0","0.0","0.0","T","12.2","0.0","0.0","T","0.0","0.0","12.2"
"1929-1930","0.0","0.0","0.0","0.0","0.0","0.0","18.5","0.0","0.0","0.0","0.0","0.0","18.5"
"1930-1931","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1931-1932","0.0","0.0","0.0","0.0","0.0","0.5","8.8","2.8","0.0","0.0","0.0","0.0","12.1"
"1932-1933","0.0","0.0","0.0","0.0","0.0","1.4","9.5","1.3","0.0","0.0","0.0","0.0","12.2"
"1933-1934","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0","0.0","0.0","0.0","0.0","T"
"1934-1935","0.0","0.0","0.0","0.0","0.0","0.2","4.8","0.0","0.0","0.0","0.0","0.0","5.0"
"1935-1936","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","2.2","T","0.0","0.0","2.9"
"1936-1937","0.0","0.0","0.0","0.0","0.0","T","12.5","1.0","0.0","0.0","0.0","0.0","13.5"
"1937-1938","0.0","0.0","0.0","0.0","0.0","T","0.2","0.0","0.0","0.0","0.0","0.0","0.2"
"1938-1939","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","4.0"
"1939-1940","0.0","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0","0.0","0.0","0.0","T"
"1940-1941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1941-1942","0.0","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0","0.0","0.0","0.0","T"
"1942-1943","0.0","0.0","0.0","0.0","0.0","2.0","16.0","0.0","0.0","0.0","0.0","0.0","18.0"
"1943-1944","0.0","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0","0.0","0.0","0.0","T"
"1944-1945","0.0","0.0","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0","0.0","0.0","T"
"1945-1946","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1946-1947","0.0","0.0","0.0","0.0","2.2","0.0","3.0","0.0","0.0","0.0","0.0","0.0","5.2"
"1947-1948","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.5"
"1948-1949","0.0","0.0","0.0","0.0","0.0","T","7.7","9.3","0.0","T","0.0","0.0","17.0"
"1949-1950","0.0","0.0","T","T","0.0","T","35.3","0.0","T","T","T","0.0","35.3"
"1950-1951","0.0","0.0","0.0","T","0.0","0.0","0.0","T","5.5","0.0","T","0.0","5.5"
"1951-1952","0.0","0.0","0.0","0.0","0.0","0.5","8.5","T","T","T","T","0.0","9.0"
"1952-1953","0.0","0.0","0.0","0.0","0.0","T","T","T","0.0","0.0","T","0.0","T"
"1953-1954","0.0","0.0","0.0","0.0","T","0.0","M","0.0","T","0.0","T","0.0","M"
"1954-1955","0.0","0.0","0.0","0.0","T","1.5","1.3","1.5","0.5","T","0.0","0.0","4.8"
"1955-1956","0.0","0.0","0.0","T","4.5","0.5","9.5","1.5","1.0","0.0","0.0","0.0","17.0"
"1956-1957","0.0","0.0","0.0","0.0","0.0","4.0","3.5","0.5","0.0","0.0","0.0","0.0","8.0"
"1957-1958","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1958-1959","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0"
"1959-1960","0.0","0.0","0.0","0.0","T","0.0","10.5","0.0","3.0","0.0","0.0","0.0","13.5"
"1960-1961","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1961-1962","0.0","0.0","0.0","0.0","0.0","1.8","T","4.0","1.5","0.0","0.0","0.0","7.3"
"1962-1963","0.0","0.0","0.0","0.0","0.0","0.0","5.3","0.0","0.0","0.0","0.0","0.0","5.3"
"1963-1964","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1964-1965","0.0","0.0","0.0","0.0","0.0","M","M","M","0.0","M","M","M","M"
"1965-1966","M","0.0","M","M","M","M","M","M","M","M","M","M","M"
"1966-1967","0.0","M","M","M","M","M","M","M","M","M","M","M","M"
"1967-1968","M","M","M","M","M","M","M","M","M","M","M","M","M"
"1968-1969","M","M","M","M","M","M","M","M","M","M","M","M","M"
"1969-1970","M","M","M","M","M","M","M","0.0","0.0","0.0","0.0","0.0","M"
"1970-1971","M","M","0.0","0.0","M","M","M","M","M","0.0","0.0","0.0","M"
"1971-1972","0.0","0.0","0.0","0.0","0.0","4.5","0.5","0.0","0.0","M","0.0","0.0","M"
"1972-1973","0.0","0.0","0.0","0.0","0.0","8.3","M","M","0.0","0.0","0.0","0.0","M"
"1973-1974","0.0","0.0","0.0","0.0","M","M","M","M","M","0.0","0.0","0.0","M"
"1974-1975","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.7","0.0","0.0","0.0","0.0","1.2"
