"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1951","1.75","0.90","0.82","0.35","0.99","1.02","0.49","1.47","0.18","1.85","1.79","1.95","13.56"
"1952","1.93","0.76","0.04","0.13","0.53","0.80","0.84","T","1.34","0.04","0.27","1.52","8.20"
"1953","2.35","0.51","0.32","1.37","2.33","1.68","T","1.31","T","0.18","1.58","0.88","12.51"
"1954","1.56","0.29","0.72","0.06","0.21","0.46","0.31","0.53","1.31","0.29","1.70","0.29","7.73"
"1955","0.73","0.37","1.11","1.01","0.43","0.37","1.05","0.00","0.62","1.24","2.09","2.97","11.99"
"1956","2.43","0.86","0.50","0.31","0.47","1.36","0.11","0.65","0.23","1.75","0.86","0.79","10.32"
"1957","0.69","0.99","3.15","0.95","1.70","0.16","0.04","0.43","0.20","1.90","0.45","1.68","12.34"
"1958","1.89","2.56","1.58","1.45","0.27","1.15","1.04","0.16","0.08","0.73","3.17","1.48","15.56"
"1959","2.29","1.02","0.82","0.21","0.73","0.23","0.00","T","2.46","1.26","0.78","0.52","10.32"
"1960","0.48","1.49","0.42","1.63","1.26","T","0.05","0.17","0.11","0.39","1.80","1.03","8.83"
"1961","0.58","1.98","1.82","0.40","0.74","0.56","0.12","0.08","0.05","0.40","1.07","1.41","9.21"
"1962","0.26","M","0.91","1.14","1.39","0.22","0.14","0.57","0.20","2.13","1.55","0.83","M"
"1963","0.02","1.31","1.07","2.20","0.28","0.28","0.36","0.66","0.03","0.07","1.47","1.15","8.90"
"1964","1.20","0.32","0.39","0.70","0.33","1.16","0.05","0.48","0.04","0.23","1.79","2.16","8.85"
"1965","1.10","0.29","0.19","0.88","0.15","0.28","0.51","1.06","0.09","0.04","2.05","1.43","8.07"
"1966","1.57","0.06","1.45","T","0.11","1.05","1.01","0.10","0.93","0.48","1.98","1.84","10.58"
"1967","1.27","0.01","0.72","2.37","0.95","1.13","0.05","0.00","0.01","1.96","0.45","0.98","9.90"
"1968","2.23","1.14","0.21","0.51","0.22","0.03","T","2.00","0.06","0.96","1.36","2.74","11.46"
"1969","1.65","2.13","0.05","1.46","0.07","0.43","0.00","T","0.93","0.36","0.09","3.82","10.99"
"1970","2.45","0.47","0.70","0.35","T","0.09","0.00","0.37","0.08","0.69","2.00","2.14","9.34"
"1971","1.65","0.31","1.66","0.69","0.14","0.98","0.08","0.02","0.78","0.20","1.42","2.79","10.72"
"1972","1.37","1.59","1.75","0.60","1.50","2.38","0.13","1.27","0.36","0.19","1.99","1.50","14.63"
"1973","0.91","0.22","0.20","0.00","0.22","0.21","0.02","T","2.00","0.93","3.36","3.83","11.90"
"1974","2.89","1.51","1.18","0.80","0.48","0.16","1.18","0.00","T","0.11","1.00","1.92","11.23"
"1975","1.45","1.14","0.96","1.91","0.33","0.19","0.52","2.39","0.00","1.68","0.67","1.32","12.56"
"1976","0.70","1.19","0.13","0.75","0.38","0.07","0.17","1.43","0.01","0.16","0.17","0.48","5.64"
"1977","0.10","0.64","0.98","T","0.57","0.57","0.00","0.25","1.09","0.23","2.19","2.88","9.50"
"1978","2.10","1.52","1.21","1.48","0.31","0.15","0.61","0.52","1.25","0.00","0.52","0.37","10.04"
"1979","0.47","1.46","0.22","0.46","0.10","0.32","0.12","0.35","0.37","1.42","1.57","1.94","8.80"
"1980","1.70","2.16","0.36","1.05","1.35","0.47","T","0.16","0.82","0.08","1.61","2.58","12.34"
"1981","1.83","2.63","0.14","0.03","1.59","0.76","0.59","0.07","0.65","1.30","1.84","2.20","13.63"
"1982","0.99","1.25","1.59","0.57","0.89","0.86","0.23","0.15","0.62","1.10","1.55","2.19","11.99"
"1983","2.84","2.46","3.28","1.15","0.35","0.43","0.92","1.77","0.44","0.11","6.20","1.18","21.13"
"1984","0.15","0.72","1.33","0.90","1.07","3.17","M","0.22","0.62","0.53","M","0.31","M"
"1985","0.39","0.44","M","0.02","0.26","0.58","0.02","0.00","0.41","0.31","M","0.93","M"
"1986","2.91","1.26","0.76","0.39","0.09","0.10","0.08","0.05","2.39","0.22","0.84","0.43","9.52"
"1987","1.27","1.03","1.16","0.21","0.90","0.54","0.23","0.04","0.00","0.01","0.39","4.42","10.20"
"1988","0.57","0.05","0.20","0.76","0.78","0.99","0.00","0.12","0.27","0.06","2.59","1.66","8.05"
"1989","0.80","1.37","1.08","0.78","1.58","0.11","0.06","0.20","0.00","1.16","0.72","0.21","8.07"
"1990","2.74","0.48","0.54","0.42","1.80","0.89","0.32","1.21","0.00","1.02","0.80","0.59","10.81"
"1991","0.28","0.30","0.86","1.36","2.51","0.78","0.13","0.52","T","0.16","2.08","0.76","9.74"
"1992","1.05","0.99","0.19","0.67","0.04","2.73","1.43","0.04","0.24","0.54","1.35","1.01","10.28"
"1993","0.63","0.42","0.30","1.33","0.14","0.97","1.38","0.11","0.05","0.04","0.12","2.62","8.11"
"1994","1.47","0.86","0.29","1.54","0.43","0.94","T","0.45","0.00","1.17","2.37","1.53","11.05"
"1995","3.98","0.79","2.77","0.61","0.69","0.60","0.58","0.06","0.25","0.57","2.37","2.40","15.67"
"1996","1.42","2.17","0.35","0.94","0.74","0.65","0.14","0.00","0.52","0.70","M","4.65","M"
"1997","2.08","0.94","1.94","0.52","0.86","2.22","0.64","0.29","0.60","1.96","1.16","0.39","13.60"
"1998","3.00","2.61","1.39","0.93","2.86","1.04","1.56","0.11","0.10","0.42","2.59","3.18","19.79"
"1999","2.24","2.49","1.04","T","0.85","M","0.05","1.28","0.07","0.61","1.76","1.05","M"
"2000","M","1.86","1.28","0.00","0.65","0.38","0.19","0.00","0.02","0.71","1.67","0.77","M"
"2001","0.58","0.53","0.67","0.43","0.14","1.99","0.00","0.31","0.14","0.59","2.08","3.28","M"
"2002","1.81","0.41","0.30","0.33","0.11","0.22","0.18","0.00","0.06","0.09","1.04","3.51","M"
"2003","3.69","0.78","0.72","1.20","0.25","0.05","0.00","0.00","0.14","1.18","0.49","1.93","10.43"
"2004","1.50","1.89","0.53","0.17","1.26","0.19","0.38","0.57","0.20","1.07","0.36","1.66","M"
"2005","1.44","0.06","0.68","0.37","3.62","0.75","0.24","0.08","T","1.39","2.45","M","M"
"2006","M","1.33","0.32","1.03","1.07","1.41","0.13","0.00","0.72","0.34","3.82","4.17","M"
"2007","0.44","2.58","0.11","0.11","1.13","0.21","0.25","0.50","T","2.88","0.69","3.11","12.01"
"2008","1.77","0.72","0.63","0.12","0.33","0.22","0.00","0.51","0.00","0.51","M","M","M"
"2009","0.89","0.69","0.87","M","0.76","0.35","0.42","0.07","M","1.45","0.73","0.88","M"
"2010","2.40","2.38","0.49","1.47","2.06","1.95","0.38","0.95","1.26","1.04","M","2.33","M"
"2011","0.98","M","M","0.16","2.93","1.03","0.48","0.00","0.09","1.06","0.45","0.91","M"
"2012","0.89","1.61","M","M","0.26","M","2.25","0.02","T","1.43","M","M","M"
"2013","M","0.13","1.27","1.07","1.02","0.47","0.12","M","M","0.52","M","M","M"
"2014","M","1.85","1.05","0.39","0.21","1.33","0.33","1.73","0.44","1.69","1.74","2.28","M"
"2015","0.79","0.94","0.90","0.38","0.85","0.33","T","M","0.01","0.86","1.38","4.30","M"
"2016","2.60","0.55","3.16","0.41","0.95","1.13","0.68","0.04","0.05","2.96","0.96","0.98","14.47"
"2017","1.29","2.40","1.86","2.14","1.31","0.19","0.00","0.02","0.25","1.70","1.89","1.12","14.17"
"2018","1.91","0.31","2.54","1.85","1.04","0.43","0.00","0.20","T","1.27","0.51","1.63","M"
"2019","1.59","1.23","0.44","0.77","1.61","0.42","0.59","0.26","2.34","0.56","0.45","M","M"
"2020","1.81","0.21","0.55","0.07","0.81","0.21","T","M","0.23","1.21","1.38","1.32","M"
"2021","2.84","0.72","0.18","0.10","0.20","0.27","0.03","0.09","0.22","0.94","2.12","1.24","M"
"2022","1.43","0.21","0.36","0.69","0.88","2.93","0.53","0.03","0.15","M","M","M","M"
