"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1949","0.50","3.08","2.17","0.42","0.90","0.22","0.07","0.19","1.06","1.52","2.28","1.50","13.91"
"1950","4.13","1.93","3.75","0.43","0.72","2.84","0.56","0.41","0.06","4.05","1.96","2.16","23.00"
"1951","3.16","1.61","1.72","0.38","0.66","1.04","0.37","0.40","0.47","3.26","1.88","4.35","19.30"
"1952","2.41","1.33","1.14","0.28","0.63","2.44","0.06","0.18","0.52","0.11","0.80","3.10","13.00"
"1953","4.56","1.07","1.77","1.48","1.59","0.81","T","1.36","0.50","0.19","2.00","1.90","17.23"
"1954","4.90","1.19","0.83","0.53","0.78","0.75","0.85","1.25","1.55","0.77","1.42","1.44","16.26"
"1955","1.38","1.32","0.79","1.83","0.67","0.80","1.28","T","1.13","2.84","3.92","3.82","19.78"
"1956","2.87","1.44","1.29","0.08","0.59","1.18","0.50","1.41","0.09","1.87","0.34","1.22","12.88"
"1957","1.34","1.54","1.82","0.81","3.74","2.74","0.04","0.30","0.68","2.33","0.82","1.93","18.09"
"1958","3.55","3.27","0.84","1.72","0.71","1.63","1.15","0.13","0.47","0.79","3.72","2.93","20.91"
"1959","4.96","2.01","1.21","0.57","2.26","0.39","0.05","1.24","2.05","1.32","2.30","1.21","19.57"
"1960","1.05","1.64","2.36","1.51","2.73","0.16","T","0.56","0.72","0.95","4.64","1.37","17.69"
"1961","1.61","3.94","1.75","0.96","1.77","1.64","0.37","0.30","0.17","1.05","1.83","3.91","19.30"
"1962","1.39","1.72","2.56","1.02","1.65","0.78","0.29","0.63","0.90","1.62","3.02","1.44","17.02"
"1963","0.89","2.21","1.65","1.32","0.98","0.96","0.41","0.50","0.36","1.11","2.58","2.29","15.26"
"1964","3.15","0.98","1.53","0.98","0.45","3.06","0.39","1.46","1.03","0.46","2.89","5.13","21.51"
"1965","2.82","1.13","0.31","2.35","1.02","0.74","0.69","1.73","0.28","0.05","1.71","1.63","14.46"
"1966","1.94","0.50","2.43","0.13","0.49","0.70","0.95","0.15","0.51","0.36","3.01","2.96","14.13"
