"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1968","28.55","15.08","16.09","8.05","4.63","5.05","1.67","3.88","8.63","17.79","14.94","20.83","145.19"
"1969","15.49","11.93","10.92","13.23","4.96","1.82","1.36","2.94","12.24","7.23","8.13","15.59","105.84"
"1970","15.33","6.71","7.95","15.34","1.84","1.21","2.03","0.83","7.78","10.31","14.20","21.91","105.44"
"1971","20.40","12.79","19.52","6.58","4.71","5.18","1.03","4.21","5.72","12.83","15.52","16.09","124.58"
"1972","14.39","19.43","16.18","14.52","0.90","1.56","7.99","0.42","7.18","2.08","12.06","31.56","128.27"
"1973","21.52","7.28","9.41","3.11","8.10","5.77","0.72","0.78","3.75","11.18","21.17","24.70","117.49"
"1974","25.40","19.24","24.58","9.62","11.86","3.34","6.35","0.43","2.74","3.13","18.76","20.29","145.74"
"1975","15.71","13.06","12.76","5.46","6.04","2.16","0.36","9.57","0.24","29.79","28.02","24.99","148.16"
"1976","17.60","21.86","16.03","4.97","5.72","3.15","2.90","4.03","2.48","6.71","5.02","10.90","101.37"
"1977","8.82","13.26","13.55","4.70","8.60","2.00","2.86","3.99","7.68","10.15","21.58","M","M"
"1978","10.97","8.95","8.98","7.38","6.52","2.96","0.61","6.22","11.70","3.71","7.49","9.18","84.67"
"1979","5.06","25.16","8.19","6.62","5.63","2.14","4.36","0.64","6.97","11.41","7.88","40.12","124.18"
"1980","9.65","20.62","13.60","11.14","3.69","2.42","3.01","2.07","8.20","4.73","27.68","23.19","130.00"
"1981","5.15","15.72","10.79","12.91","5.54","9.17","1.75","1.38","8.25","17.05","17.29","20.01","125.01"
"1982","21.37","22.49","11.69","13.32","2.43","2.24","2.21","1.84","4.16","17.73","14.29","18.13","131.90"
"1983","19.96","25.94","19.07","4.68","3.66","6.31","10.58","1.72","4.97","5.89","32.52","11.00","146.30"
"1984","20.56","15.44","13.60","10.47","12.39","3.48","0.41","1.32","3.92","17.23","20.58","15.09","134.49"
"1985","1.43","8.15","9.95","8.56","3.96","2.55","0.38","1.72","3.48","17.28","8.95","4.66","71.07"
"1986","22.77","16.97","14.32","7.49","10.14","2.94","3.14","0.14","4.20","7.33","17.87","15.40","122.71"
"1987","16.73","10.92","16.50","7.74","8.54","1.74","2.07","0.20","1.23","1.66","13.00","17.18","97.51"
"1988","11.03","7.74","15.31","11.69","10.62","2.71","2.13","1.19","5.74","10.20","18.57","13.78","110.71"
"1989","16.26","7.82","14.93","7.50","3.77","3.05","3.33","4.05","0.14","11.72","16.73","9.63","98.93"
"1990","20.27","18.55","9.83","5.38","5.09","6.45","1.02","2.83","0.37","14.55","26.42","17.76","128.52"
"1991","15.06","20.79","6.99","10.33","4.23","2.20","1.34","14.43","0.07","2.79","21.37","13.96","113.56"
"1992","29.52","M","2.29","15.89","1.74","3.07","0.95","2.00","5.26","11.06","12.71","11.97","M"
"1993","11.11","0.82","13.96","17.11","9.08","4.68","1.78","1.70","0.30","6.83","7.81","17.48","92.66"
"1994","13.75","21.60","14.64","7.42","5.49","5.54","3.10","1.21","4.38","11.96","17.85","25.93","132.87"
"1995","19.05","14.74","14.33","8.84","2.54","4.64","2.26","5.47","2.82","14.83","29.56","20.51","139.59"
"1996","18.34","15.14","6.09","17.60","5.67","2.17","1.49","1.69","3.95","17.23","15.45","23.52","128.34"
"1997","25.14","9.15","29.42","12.73","7.81","9.51","5.26","3.71","13.06","18.28","13.17","14.98","162.22"
"1998","24.20","15.41","9.67","3.92","4.47","2.16","3.77","0.84","0.60","8.53","32.10","28.85","134.52"
"1999","22.12","35.30","19.22","3.82","6.90","4.21","2.79","2.19","1.35","14.31","23.91","24.76","160.88"
"2000","15.88","8.57","10.28","7.42","8.54","5.20","3.71","0.91","5.91","9.82","6.27","10.09","92.60"
"2001","13.62","3.76","9.61","9.41","6.43","3.62","1.19","7.57","4.73","11.94","18.39","23.25","113.52"
"2002","22.02","16.41","11.72","9.20","5.07","4.67","0.53","0.71","2.30","1.42","17.50","20.27","111.82"
"2003","20.18","5.31","24.49","11.19","3.03","1.43","2.00","0.49","2.41","25.53","18.95","15.24","M"
"2004","16.81","8.65","11.22","2.47","4.44","3.02","1.52","5.33","6.37","11.11","13.75","15.71","100.40"
"2005","17.55","4.08","14.30","11.54","7.51","3.16","4.43","0.88","4.11","14.28","12.24","16.41","110.49"
