"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1989","14.43","7.93","17.14","6.65","5.09","1.97","1.45","3.16","0.43","7.01","12.66","9.86","87.78"
"1990","29.90","20.40","8.40","6.95","4.20","5.55","0.50","2.43","1.54","16.46","21.49","11.72","129.54"
"1991","13.32","13.76","12.64","17.59","5.62","4.64","0.15","2.84","0.41","4.39","20.33","12.40","108.09"
"1992","17.89","11.09","1.82","10.75","0.38","1.37","1.24","0.99","6.05","5.94","14.78","14.25","86.55"
"1993","9.97","2.31","14.93","18.52","7.16","4.37","3.45","0.25","0.03","2.58","5.01","18.15","86.73"
"1994","16.03","15.43","10.54","9.13","3.71","3.82","0.25","0.32","5.26","14.25","19.87","26.72","125.33"
"1995","17.60","M","12.26","9.72","M","3.30","M","2.46","M","10.80","31.06","19.90","M"
"1996","21.84","26.19","5.53","19.32","7.84","2.67","1.64","1.03","5.26","14.34","19.38","35.25","160.29"
"1997","18.30","9.78","24.11","11.46","4.55","4.71","2.07","2.36","11.45","21.25","16.16","11.89","138.09"
"1998","23.66","13.99","11.41","3.22","7.25","3.53","0.32","0.02","2.31","8.75","30.12","31.79","136.37"
"1999","23.27","30.95","11.48","2.74","7.77","2.85","0.99","1.67","0.30","8.09","27.25","23.71","M"
"2000","17.96","15.33","7.57","5.89","7.06","6.38","0.17","0.62","3.88","7.73","7.26","8.23","M"
"2001","5.84","5.66","9.60","9.14","5.77","5.86","0.92","2.92","1.38","9.29","21.97","24.52","102.87"
"2002","24.75","10.68","14.17","9.07","4.03","4.55","0.26","T","1.46","1.10","10.87","21.23","M"
"2003","18.76","M","20.69","10.80","3.47","1.02","0.20","0.01","2.62","M","14.79","17.62","M"
"2004","M","10.84","7.51","3.93","5.85","4.51","0.21","11.28","7.21","13.24","7.00","15.08","M"
"2005","10.86","2.66","15.14","11.30","7.60","3.04","2.69","0.42","0.96","13.09","14.41","15.79","97.96"
"2006","38.30","11.02","9.94","6.63","M","3.86","0.80","0.02","1.91","3.74","43.06","19.73","M"
"2007","M","14.97","13.34","5.57","3.30","3.08","1.98","1.47","2.73","13.07","12.73","M","M"
"2008","M","10.44","14.33","8.36","3.65","3.95","0.83","4.37","0.65","3.90","16.34","M","M"
"2009","M","4.14","12.09","8.27","8.14","1.50","0.20","M","4.14","9.52","14.56","10.20","M"
"2010","16.36","9.34","13.36","9.78","10.34","8.95","0.56","0.09","8.51","11.97","18.18","21.25","128.69"
"2011","17.55","10.55","24.56","M","6.42","1.34","1.32","0.29","4.49","8.76","19.77","10.91","M"
"2012","M","11.88","25.18","M","M","M","M","M","M","19.37","M","22.15","M"
"2013","M","5.36","M","M","8.00","2.24","M","1.82","16.26","2.98","12.11","8.48","M"
"2014","8.82","M","21.66","13.30","M","M","1.65","0.78","2.04","19.52","18.04","17.19","M"
"2015","11.19","10.96","11.51","4.73","1.12","0.52","0.33","2.89","1.66","10.66","21.29","33.78","110.64"
"2016","12.02","14.74","16.59","3.22","2.85","4.23","0.97","0.33","3.88","28.05","20.95","11.35","119.18"
"2017","9.24","19.92","27.20","12.54","5.80","5.40","0.00","0.19","4.12","8.20","21.58","15.20","129.39"
"2018","22.49","9.10","8.45","13.76","0.66","2.01","0.00","0.60","4.03","9.24","11.29","19.03","100.66"
"2019","9.83","11.54","3.27","10.57","2.08","2.51","1.35","1.18","10.41","9.71","2.85","16.32","81.62"
"2020","34.03","11.05","8.61","4.33","6.02","6.50","0.33","0.44","6.55","9.61","19.09","14.83","121.39"
"2021","20.25","13.00","6.56","1.68","2.73","3.03","0.00","0.17","7.54","12.57","22.33","19.97","109.83"
"2022","18.76","7.72","12.18","12.52","12.38","6.41","0.22","0.00","0.47","M","M","M","M"
