"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1953","44.3","42.0","44.7","49.9","56.0","57.7","62.8","63.6","59.3","52.9","48.3","42.1","M"
"1954","34.5","43.2","41.9","46.5","54.8","56.3","59.6","60.4","59.0","50.7","49.1","41.2","49.8"
"1955","38.4","38.1","38.8","46.5","50.9","58.2","59.4","60.2","56.9","50.6","37.8","36.8","M"
"1956","38.4","35.1","41.9","49.5","56.7","58.0","64.0","62.8","58.2","49.4","41.7","39.2","49.6"
"1957","29.6","37.2","44.6","50.9","57.8","60.0","60.3","61.5","61.0","50.1","42.6","42.9","50.0"
"1958","43.4","47.0","45.3","50.0","58.2","64.3","68.0","64.6","58.9","52.8","41.3","43.9","53.2"
"1959","39.4","40.5","44.5","49.7","55.1","60.6","63.8","60.6","57.1","50.8","42.2","40.2","50.4"
"1960","38.2","41.3","44.3","50.5","54.4","58.9","63.4","61.8","56.9","52.3","43.7","39.6","50.5"
"1961","43.3","44.2","47.0","48.6","55.2","61.7","64.9","64.3","56.8","48.7","41.6","39.1","51.4"
"1962","38.0","43.2","41.8","50.4","52.1","58.5","61.3","62.1","58.8","52.1","46.4","41.4","50.5"
"1963","32.4","47.3","43.7","48.6","55.5","58.7","61.0","62.8","61.5","53.9","44.1","41.3","50.9"
"1964","41.1","40.1","43.0","46.0","52.9","58.0","61.9","61.3","56.0","51.6","M","M","M"
"1965","37.9","40.4","43.2","49.3","51.1","57.7","63.0","63.0","55.7","53.6","48.5","39.9","M"
"1966","39.6","41.6","43.9","48.5","52.4","M","59.7","61.7","59.6","49.8","45.2","44.5","M"
"1967","41.2","42.1","42.0","46.6","M","61.6","61.7","66.1","61.6","52.9","44.9","38.8","M"
"1968","38.9","44.4","47.3","47.0","54.1","57.9","62.9","61.4","57.3","50.0","45.3","34.6","M"
"1969","30.1","39.5","44.1","48.1","56.6","62.7","60.3","59.6","57.7","50.5","45.0","42.3","M"
"1970","38.3","43.8","44.5","46.3","52.6","60.6","61.8","61.0","54.4","48.1","44.0","37.9","M"
"1971","36.7","40.9","41.0","48.6","53.8","56.2","62.2","65.1","56.6","48.6","44.1","35.0","M"
"1972","34.4","40.2","44.9","45.9","M","58.0","62.5","63.2","54.5","48.0","44.3","35.9","M"
"1973","38.5","42.3","44.7","48.0","54.5","58.2","61.8","59.9","59.1","51.1","40.8","42.8","M"
"1974","36.3","41.0","44.0","49.2","51.7","58.8","61.4","62.8","62.3","51.7","45.9","43.4","50.8"
"1975","38.4","39.1","42.7","45.7","54.6","57.4","63.1","60.7","59.0","50.7","43.1","40.4","M"
"1976","41.1","M","41.3","48.9","53.9","56.1","61.9","60.6","59.9","51.1","44.5","43.0","M"
"1977","36.1","45.8","43.3","50.3","52.6","59.4","60.4","65.5","56.8","50.8","42.3","39.1","M"
"1978","41.1","44.5","46.7","50.3","53.7","62.3","63.8","63.4","57.7","52.3","39.6","36.5","51.0"
"1979","32.5","38.4","47.0","49.2","56.5","59.0","64.4","64.0","61.9","53.2","43.2","44.0","M"
"1980","34.5","42.9","44.5","52.2","54.9","58.0","61.7","61.4","58.5","53.0","47.1","43.3","51.0"
"1981","43.7","42.2","48.5","48.9","55.2","57.3","62.2","65.2","59.2","49.3","47.1","40.4","51.7"
"1982","36.5","40.1","44.4","47.4","53.9","61.8","M","62.1","59.8","51.5","40.6","39.4","M"
"1983","43.9","45.9","49.1","50.3","57.5","59.4","61.9","63.8","56.6","50.5","47.4","34.5","51.7"
"1984","41.8","43.9","48.0","49.3","53.1","58.5","62.4","63.3","58.3","50.1","M","35.4","M"
"1985","35.0","38.7","43.2","49.1","54.9","59.2","66.2","63.3","56.4","50.4","33.3","34.8","M"
"1986","45.5","41.5","49.4","47.9","55.4","61.0","60.4","65.2","58.1","52.4","44.3","41.7","52.0"
"1987","40.5","45.6","48.5","52.0","55.3","59.8","63.1","63.2","60.1","52.2","48.1","39.4","M"
"1988","40.6","42.3","44.9","50.0","54.8","58.7","61.9","62.6","57.8","53.6","45.2","41.8","M"
"1989","39.5","34.2","43.6","52.0","54.2","61.3","61.4","62.6","60.1","52.2","45.3","41.5","M"
"1990","41.5","37.9","46.5","51.6","54.8","59.0","65.3","65.7","60.1","50.7","45.8","33.2","M"
"1991","37.5","46.8","43.4","49.2","54.6","57.6","63.7","64.2","59.7","50.7","46.2","42.6","M"
"1992","M","46.1","49.0","53.0","57.4","62.7","63.5","64.0","57.9","53.0","45.5","37.6","M"
"1993","33.4","41.0","47.0","51.1","59.7","59.9","61.3","63.7","58.4","54.0","40.2","39.8","M"
"1994","44.7","39.0","47.6","51.7","56.9","58.9","64.2","65.1","M","52.0","40.6","41.4","M"
"1995","42.1","43.8","46.1","50.4","57.3","61.7","M","M","62.7","51.9","47.6","42.0","M"
"1996","38.6","41.4","46.6","52.4","M","58.8","64.5","64.3","57.1","50.0","42.6","36.9","M"
"1997","40.1","42.1","45.5","50.3","58.3","60.0","62.9","66.5","61.7","51.7","48.8","41.9","M"
"1998","M","46.5","47.0","49.9","M","M","64.8","63.6","59.5","51.0","45.1","37.2","M"
"1999","M","41.1","44.0","M","51.6","57.6","60.7","M","58.3","48.8","46.1","37.9","M"
"2000","37.3","M","45.0","52.0","54.4","60.3","63.2","62.4","59.3","52.5","42.5","40.3","M"
"2001","43.0","40.9","46.0","48.7","54.5","57.3","61.6","63.8","59.1","50.4","47.5","40.6","51.1"
"2002","41.2","41.9","41.5","48.2","54.0","60.3","63.3","M","58.8","50.0","46.8","42.9","M"
"2003","44.5","M","46.8","50.0","54.8","62.3","66.1","64.6","60.5","54.7","42.0","42.1","M"
"2004","40.3","44.5","48.1","M","57.9","62.1","66.3","66.5","58.0","52.8","44.9","42.3","M"
"2005","41.9","42.3","49.1","51.3","59.5","60.2","64.3","65.6","58.5","54.5","42.8","40.5","M"
"2006","44.6","M","45.9","50.0","55.5","61.5","64.6","62.4","58.9","49.7","44.4","41.7","M"
"2007","37.9","43.3","46.4","50.1","54.6","58.6","64.8","62.4","57.3","M","43.6","39.3","M"
"2008","38.0","42.2","43.4","46.2","55.6","57.2","62.5","64.1","58.6","50.5","48.6","35.2","M"
"2009","36.2","41.6","41.7","50.1","M","62.6","67.1","64.4","62.4","51.2","46.9","36.3","M"
"2010","47.2","46.5","48.3","50.4","53.6","58.8","63.8","64.2","60.7","53.8","42.6","42.5","M"
"2011","40.9","39.0","45.0","45.9","52.4","59.7","62.3","63.4","62.3","M","41.9","M","M"
"2012","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2013","M","M","M","M","M","M","M","M","M","49.4","M","M","M"
"2014","40.8","37.4","M","49.4","58.3","59.6","M","M","M","M","M","M","M"
"2015","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2016","M","M","M","M","M","M","64.1","66.2","58.7","53.7","50.0","35.4","M"
"2017","36.9","40.3","45.1","50.8","56.4","60.7","64.2","65.8","61.6","50.4","45.5","37.5","51.3"
"2018","42.5","38.3","44.7","49.8","59.1","60.3","66.0","65.1","58.7","50.8","46.4","40.4","51.9"
"2019","42.1","34.1","M","49.5","57.8","61.2","64.7","65.7","60.2","48.2","43.9","41.3","M"
"2020","41.7","41.6","M","M","57.8","59.5","63.1","64.1","62.5","52.1","45.1","42.2","M"
"2021","42.1","38.7","45.3","51.4","54.9","64.8","65.3","M","60.1","51.1","46.5","35.3","M"
"2022","39.5","40.9","45.9","47.8","53.1","60.7","65.9","68.0","62.4","M","M","M","M"
