"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1972","34.0","38.8","45.3","43.8","54.9","58.0","62.8","64.1","55.1","46.5","43.0","35.4","48.5"
"1973","36.5","40.4","43.5","47.2","53.8","57.8","62.7","59.5","58.8","49.8","39.8","40.5","49.2"
"1974","37.4","41.8","44.6","46.6","51.8","59.6","62.4","64.7","63.2","49.5","43.6","40.1","50.5"
"1975","38.4","39.4","40.5","44.0","52.5","57.5","63.8","60.6","57.8","49.0","41.3","38.6","48.7"
"1976","40.0","39.3","40.2","46.0","51.5","54.9","61.7","60.7","58.9","49.6","43.1","39.1","48.8"
"1977","35.7","45.2","43.4","50.2","51.4","59.8","59.7","64.6","56.7","48.5","40.3","38.0","49.5"
"1978","41.8","43.5","45.9","48.1","52.9","63.1","65.1","63.5","56.8","50.5","37.9","34.1","50.3"
"1979","30.9","40.3","47.5","49.6","54.9","58.7","65.1","62.8","59.3","51.6","40.2","41.3","50.2"
"1980","31.6","39.8","42.0","48.9","52.8","56.3","62.8","62.3","59.5","51.9","46.5","43.7","49.9"
"1981","42.1","43.4","47.0","48.9","53.9","57.8","62.7","67.4","60.0","49.7","45.3","39.7","51.5"
"1982","38.0","40.6","42.6","45.8","54.1","62.9","63.0","64.3","59.4","50.7","40.2","38.6","50.1"
"1983","42.5","45.3","47.5","48.9","56.5","58.7","62.0","64.1","56.2","49.1","46.0","33.8","50.9"
"1984","41.7","43.0","46.7","46.6","51.6","57.7","63.3","63.8","58.1","48.4","43.3","35.4","50.0"
"1985","35.7","37.4","42.1","48.9","54.5","59.0","67.4","63.5","56.6","49.2","33.8","34.0","48.6"
"1986","42.0","40.2","47.2","46.3","54.4","60.8","59.6","66.4","57.1","51.4","43.4","38.7","50.7"
"1987","38.7","43.2","46.0","50.0","55.5","60.2","62.3","63.6","60.1","52.4","46.1","37.6","51.3"
"1988","37.9","42.4","43.8","48.4","53.3","56.7","62.5","62.1","57.2","53.8","42.9","39.3","50.1"
"1989","39.3","33.2","41.0","50.9","53.9","60.3","61.0","62.4","59.4","49.7","44.7","41.1","49.8"
"1990","40.3","37.4","44.1","49.6","52.5","57.6","65.8","66.0","61.1","48.4","44.0","32.5","50.0"
"1991","37.1","45.0","41.4","46.4","51.8","55.7","63.8","65.1","59.7","49.3","44.6","41.0","50.1"
"1992","41.2","45.2","47.8","50.4","57.5","63.0","64.7","64.8","58.2","51.3","43.7","37.0","52.1"
"1993","34.9","38.5","45.1","49.1","58.6","59.3","60.3","64.1","59.7","53.1","39.1","39.9","50.2"
"1994","42.9","39.4","46.5","50.6","55.8","59.1","66.3","64.6","62.2","49.1","39.5","38.2","51.3"
"1995","40.4","42.7","44.8","48.5","57.2","60.7","65.5","61.7","62.3","50.7","47.5","40.1","51.9"
"1996","38.9","40.1","44.7","49.6","50.7","57.4","65.2","63.7","56.2","49.1","42.2","38.7","M"
"1997","39.5","40.8","44.4","M","M","57.8","63.1","65.9","60.7","49.9","45.6","38.7","M"
"1998","40.4","43.4","45.0","48.1","53.3","58.7","66.8","64.3","60.4","49.9","44.8","37.8","51.1"
"1999","40.3","40.6","42.5","46.3","50.4","57.2","60.9","63.6","57.1","49.2","45.8","40.7","49.6"
"2000","37.5","41.3","42.9","49.4","53.4","59.5","62.7","61.1","57.6","49.4","39.3","38.6","49.4"
"2001","38.1","37.8","42.5","45.8","53.6","55.7","60.4","62.8","57.5","48.3","44.8","38.5","48.9"
"2002","39.2","39.4","40.5","46.6","51.1","59.6","63.3","62.6","57.5","48.9","44.3","41.1","49.6"
"2003","43.3","40.2","45.8","47.3","52.8","60.5","65.1","63.7","60.4","53.0","40.3","39.2","51.1"
"2004","39.2","41.8","46.0","50.2","54.8","60.3","65.9","66.6","57.1","51.7","43.1","41.1","51.5"
"2005","40.9","39.5","47.4","49.5","56.6","58.5","63.5","64.6","56.6","52.2","41.8","39.3","50.9"
"2006","42.8","39.1","43.6","48.1","54.8","60.9","65.3","62.5","59.6","49.6","43.5","38.5","50.7"
"2007","35.8","42.4","46.2","48.0","53.6","57.9","65.4","62.4","57.8","48.5","42.2","38.9","50.0"
"2008","36.2","41.2","41.0","44.1","54.5","56.5","62.6","64.0","58.5","49.6","46.5","35.0","49.2"
"2009","38.1","38.3","40.2","47.0","53.8","60.8","66.8","63.1","59.6","49.4","44.4","33.7","49.6"
"2010","43.7","43.3","44.5","47.5","51.0","56.9","62.5","63.2","59.1","50.4","41.9","40.5","50.4"
"2011","40.2","37.1","43.1","43.7","50.3","56.8","61.8","63.0","60.9","50.3","40.5","36.9","48.8"
"2012","37.4","40.9","42.0","48.9","52.7","56.4","62.6","64.5","58.5","50.8","44.4","39.7","49.9"
"2013","36.5","41.5","45.1","48.2","55.6","61.1","64.1","65.9","60.9","48.2","42.3","36.0","50.5"
"2014","40.4","38.3","46.2","49.6","55.9","59.6","66.7","66.8","61.1","55.8","43.1","41.4","52.2"
"2015","42.6","46.0","47.9","48.5","56.6","65.1","68.0","66.2","57.9","54.5","41.3","40.6","53.0"
"2016","40.4","44.9","46.2","53.2","57.2","60.4","64.1","65.5","58.1","52.5","47.9","35.4","52.1"
"2017","35.2","39.6","44.3","47.6","55.9","60.5","64.8","67.3","61.5","49.4","43.7","37.0","50.6"
"2018","42.6","39.0","42.6","48.7","57.6","59.2","66.6","65.8","58.0","49.9","44.7","40.4","51.3"
"2019","40.5","33.6","42.7","49.6","57.5","60.1","64.2","65.4","59.3","46.9","42.0","42.0","50.4"
"2020","42.9","40.6","42.1","48.4","56.2","59.8","63.7","64.9","62.6","51.6","43.3","41.6","51.5"
"2021","41.6","39.7","42.1","49.2","54.3","63.9","65.6","65.6","59.7","49.8","45.7","38.2","51.3"
"2022","41.5","39.2","45.5","44.3","51.1","58.7","66.5","67.5","62.1","M","M","M","M"
