"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1966","15.9","27.5","33.3","45.1","55.5","57.9","M","M","62.1","44.8","36.1","28.2","M"
"1967","26.0","33.2","37.0","42.2","53.2","62.9","66.8","69.2","62.6","45.8","34.2","20.7","46.2"
"1968","22.4","M","M","43.1","52.4","58.9","67.9","62.0","57.2","42.9","32.4","M","M"
"1969","4.1","21.3","M","45.2","56.9","66.3","64.9","63.6","M","43.8","32.7","23.6","M"
"1970","16.9","28.2","M","43.0","54.5","65.9","70.2","66.9","54.3","44.2","30.5","M","M"
"1971","21.0","26.2","30.1","44.0","57.3","M","M","70.0","M","M","32.1","M","M"
"1972","15.4","M","35.7","41.9","56.1","M","M","66.7","51.8","M","35.2","M","M"
"1973","18.0","28.6","39.6","M","M","M","68.9","67.5","59.5","45.4","28.4","26.4","M"
"1974","16.7","29.7","M","M","50.9","63.5","64.9","67.3","59.8","47.6","M","25.4","M"
"1975","17.8","21.9","32.9","43.9","53.9","60.1","71.0","63.9","59.1","46.2","31.3","24.8","44.0"
"1976","21.8","26.7","33.0","46.2","54.5","57.8","66.6","64.1","60.7","46.9","33.7","M","M"
"1977","17.5","33.5","39.1","49.5","52.3","65.7","67.4","71.2","56.0","45.4","32.0","20.6","M"
"1978","23.6","30.4","38.8","47.0","53.3","63.6","69.2","65.4","55.7","46.0","28.2","15.1","M"
"1979","9.9","24.6","37.8","44.5","55.5","63.0","69.6","M","59.5","49.4","29.4","M","M"
"1980","12.6","28.5","36.6","48.7","55.4","58.3","66.1","64.0","57.6","47.0","33.7","24.6","M"
"1981","30.6","29.6","41.7","45.1","53.3","56.7","65.0","69.3","58.2","44.8","35.7","19.6","45.9"
"1982","19.4","25.1","36.6","42.0","52.6","M","64.9","65.2","57.3","45.2","28.5","20.1","M"
"1983","27.2","30.8","40.2","46.1","55.7","60.4","62.5","67.2","54.1","45.7","35.3","10.2","44.8"
"1984","21.3","28.8","40.0","43.5","50.4","59.2","67.5","67.1","53.1","42.6","30.1","11.5","43.0"
"1985","18.9","18.8","34.7","46.4","56.0","61.4","71.4","65.0","53.9","44.5","20.1","15.8","M"
"1986","24.7","26.7","40.6","45.7","56.0","66.4","65.0","71.8","56.1","49.4","34.9","23.7","46.9"
"1987","21.6","32.1","40.3","51.5","57.3","65.3","67.8","67.1","62.8","50.1","37.2","20.4","47.8"
"1988","18.4","27.6","39.8","49.8","55.2","61.5","67.9","67.2","59.5","51.3","33.7","23.3","46.3"
"1989","22.6","21.7","35.1","49.7","54.2","64.9","67.3","64.8","59.8","47.2","37.1","27.7","M"
"1990","26.1","24.0","40.3","51.2","53.8","60.6","M","68.5","63.0","44.2","35.9","16.7","M"
"1991","20.7","37.5","38.1","46.8","54.6","58.7","67.8","69.3","62.2","46.0","33.0","26.1","46.8"
"1992","26.1","35.5","45.2","48.4","58.3","68.0","67.3","67.8","56.3","48.4","34.8","17.2","M"
"1993","16.3","25.9","36.3","45.8","60.6","60.3","62.5","64.7","59.8","50.2","28.4","24.0","44.6"
"1994","27.2","26.6","40.7","51.5","56.8","60.0","70.9","M","62.6","47.6","25.0","22.4","M"
"1995","22.5","30.3","35.7","46.3","58.0","61.5","68.4","62.0","61.7","45.5","33.3","24.2","M"
"1996","19.5","23.7","37.5","47.5","51.4","60.3","68.6","67.2","57.2","45.2","31.2","16.3","M"
"1997","20.9","25.9","35.5","44.9","56.7","59.5","65.2","67.9","60.5","45.3","37.1","25.1","45.6"
"1998","23.9","35.0","41.5","47.6","58.3","62.5","71.9","70.1","63.8","46.8","37.8","22.4","M"
"1999","27.6","29.6","36.0","46.3","51.8","59.8","65.7","69.2","57.5","45.3","39.6","29.4","M"
"2000","22.5","29.2","39.5","49.7","54.2","61.9","66.1","66.7","58.1","46.6","29.6","21.9","M"
"2001","26.3","26.8","40.7","46.0","56.1","59.6","68.7","69.4","61.5","45.5","37.4","24.4","M"
"2002","25.4","28.6","33.4","47.4","52.9","63.5","69.4","66.9","58.6","46.4","36.5","30.1","M"
"2003","26.9","28.9","39.5","47.2","54.1","64.4","71.0","69.5","61.4","50.4","29.7","20.3","M"
"2004","23.6","28.9","42.1","50.6","54.9","64.2","70.9","70.1","57.5","48.4","35.5","28.2","M"
"2005","22.5","31.0","42.5","48.5","57.8","61.4","67.8","68.8","57.7","48.6","M","21.0","M"
"2006","28.6","26.2","37.5","48.2","55.4","63.3","71.8","66.8","60.5","48.4","30.8","21.6","M"
"2007","17.5","30.6","39.2","46.9","56.2","61.5","72.6","66.3","59.4","45.6","31.9","19.1","M"
"2008","16.2","M","36.5","43.1","58.5","61.2","68.5","67.2","57.9","M","M","18.4","M"
"2009","19.0","27.2","34.1","46.5","55.2","63.6","70.5","69.5","62.6","M","35.2","20.9","M"
"2010","M","35.9","41.0","46.9","51.4","60.2","67.9","66.4","58.2","50.1","31.6","25.2","M"
"2011","23.4","25.7","36.9","42.3","52.1","59.7","64.8","68.7","61.6","46.6","29.8","22.2","44.7"
"2012","20.0","28.9","35.7","47.3","53.6","58.1","69.1","68.5","60.5","46.7","35.7","25.1","45.8"
"2013","17.2","30.5","39.1","47.1","55.9","61.4","71.1","68.4","60.9","45.6","33.0","19.6","45.9"
"2014","27.1","25.7","36.9","45.2","55.3","M","71.6","69.1","59.8","51.1","31.2","25.1","M"
"2015","24.9","34.9","44.7","47.2","58.0","68.6","72.0","68.5","56.9","50.7","30.6","21.9","48.3"
"2016","24.4","30.1","39.0","53.7","58.1","62.7","66.6","68.1","57.4","45.9","41.1","16.5","47.2"
"2017","17.0","23.1","36.5","45.2","56.2","62.7","70.8","69.8","59.2","44.4","33.9","21.7","45.2"
"2018","27.7","25.7","36.0","45.8","61.4","61.1","70.0","67.1","56.9","47.0","34.7","24.8","46.7"
"2019","24.4","17.7","32.3","47.7","58.5","63.3","67.2","69.3","58.8","41.8","33.4","25.0","45.1"
"2020","26.5","29.3","37.8","47.7","55.9","61.3","68.5","69.7","61.8","46.8","31.6","24.5","46.9"
"2021","25.6","26.8","37.7","48.4","54.9","67.5","74.9","69.7","58.6","46.2","36.6","20.7","47.4"
"2022","20.5","27.3","40.6","42.8","51.9","61.1","70.8","72.0","62.7","M","M","M","M"
