"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1930","29.8","41.8","45.5","51.3","50.1","56.1","57.4","61.1","56.0","49.4","44.4","40.6","M"
"1931","M","42.7","44.8","50.1","54.5","56.7","60.2","59.4","56.9","51.6","M","39.0","M"
"1932","37.4","39.6","45.5","49.3","51.3","57.4","57.0","60.8","57.8","52.3","47.0","38.6","M"
"1933","38.7","36.5","43.7","46.8","48.6","55.4","57.6","61.7","54.2","52.2","46.0","44.1","M"
"1934","44.3","46.8","48.5","53.3","55.2","56.3","58.2","60.7","57.0","M","47.2","42.2","M"
"1935","M","43.6","39.9","47.7","52.4","57.2","58.2","59.8","58.3","49.1","41.9","42.2","M"
"1936","42.0","36.6","41.3","50.8","54.7","58.3","60.6","62.3","57.0","54.4","44.4","42.1","M"
"1937","31.0","39.4","46.5","46.2","52.1","58.5","59.3","59.4","58.9","55.5","47.5","43.4","M"
"1938","41.6","42.4","44.2","49.9","52.1","56.5","60.1","58.5","60.7","53.3","43.9","41.5","50.4"
"1939","42.4","39.4","43.9","50.6","52.9","54.8","59.9","61.1","58.1","52.4","48.8","45.1","50.9"
"1940","42.8","44.7","47.3","50.7","55.3","58.5","59.8","62.4","60.4","55.0","42.5","43.7","52.0"
"1941","43.2","46.2","50.7","50.8","54.1","57.2","62.8","59.9","56.5","53.4","47.0","41.3","51.9"
"1942","40.4","41.8","43.2","49.4","52.4","55.9","61.9","63.1","58.9","54.3","43.5","42.2","M"
"1943","35.6","44.7","43.1","49.9","50.5","55.3","58.3","59.0","60.8","53.2","47.0","40.7","49.8"
"1944","41.1","42.1","43.5","48.2","52.5","56.0","59.9","60.3","60.5","56.9","46.6","40.4","50.7"
"1945","43.2","42.7","42.7","45.9","54.5","56.1","59.0","59.6","57.6","52.4","43.6","41.6","49.9"
"1946","41.3","42.0","43.6","47.0","54.6","55.7","59.9","59.6","58.2","48.6","42.3","40.6","49.5"
"1947","36.7","45.4","47.9","51.5","55.5","57.2","60.3","59.3","59.1","52.1","44.5","42.1","51.0"
"1948","40.5","39.4","42.7","45.1","51.7","60.1","59.5","60.0","58.2","51.3","42.9","36.9","49.1"
"1949","31.8","39.0","45.5","49.4","54.9","56.0","59.0","60.8","59.6","48.8","50.7","40.6","M"
"1950","29.6","38.0","42.1","46.6","50.3","59.0","60.3","62.2","58.2","50.1","45.4","46.7","49.1"
"1951","39.3","41.2","40.2","50.4","52.9","58.7","61.0","60.3","57.9","52.1","44.6","38.6","49.8"
"1952","36.7","41.3","M","M","52.6","54.2","60.0","60.4","60.1","56.8","43.7","42.0","M"
"1953","45.0","43.1","44.4","47.2","53.2","55.0","60.9","61.4","59.9","53.7","47.6","43.9","M"
"1954","37.9","M","42.4","46.2","53.7","55.7","57.6","58.9","59.3","51.9","50.5","41.2","M"
"1955","40.1","40.1","40.1","44.4","50.3","57.3","57.7","59.5","57.6","51.7","40.1","39.7","48.3"
"1956","40.0","37.2","42.1","49.4","56.0","55.9","61.6","60.8","57.6","51.1","43.9","41.5","M"
"1957","35.1","41.4","45.3","49.9","56.0","59.2","60.6","60.7","63.6","52.7","45.2","44.7","M"
"1958","45.2","49.3","44.4","49.2","58.1","62.8","64.5","64.0","M","54.0","44.9","46.0","M"
"1959","43.5","M","44.5","50.1","53.2","58.5","61.7","60.1","58.0","52.8","45.6","41.4","M"
"1960","39.2","42.8","44.2","49.7","52.2","57.5","61.5","60.9","59.0","53.6","45.3","42.5","M"
"1961","45.5","45.9","45.2","48.0","53.9","60.3","62.8","63.5","58.4","51.3","42.4","41.8","M"
"1962","39.5","44.5","43.4","50.6","50.8","56.5","58.9","61.2","60.1","54.6","48.8","44.2","M"
"1963","37.5","49.1","45.0","49.0","54.0","57.1","61.0","61.6","63.1","54.5","46.9","42.9","51.8"
"1964","42.3","42.8","44.3","46.6","50.6","56.9","M","60.8","58.2","54.1","43.5","37.4","M"
"1965","40.1","43.2","46.8","48.6","49.9","55.3","60.1","61.9","57.5","54.9","47.8","39.8","50.5"
"1966","41.2","42.1","43.3","49.1","52.2","56.7","59.2","60.2","59.7","51.9","47.1","44.6","50.6"
"1967","43.4","43.0","42.2","44.9","53.1","58.4","61.4","63.0","62.7","53.4","46.4","40.6","51.1"
"1968","41.2","46.4","46.5","46.5","53.4","56.4","60.5","60.7","59.1","50.9","46.7","37.8","50.5"
"1969","33.2","39.7","45.0","47.3","54.6","60.2","59.4","59.7","57.8","50.8","46.2","42.9","49.8"
"1970","40.4","46.2","45.1","44.8","50.8","58.2","59.1","59.8","56.2","50.4","45.9","38.9","49.7"
"1971","39.5","41.9","40.7","46.4","52.3","53.9","58.4","62.4","56.8","50.0","45.0","38.1","48.8"
"1972","36.7","40.3","44.5","44.0","54.3","57.4","61.7","61.9","55.7","50.5","45.6","38.0","49.2"
"1973","38.7","43.1","44.5","48.2","53.8","56.8","59.5","57.3","59.2","51.6","42.4","43.9","49.9"
"1974","37.8","41.6","43.7","47.7","49.5","56.6","59.2","61.3","63.0","52.9","46.6","42.9","50.3"
"1975","39.9","40.4","42.2","43.8","52.2","55.2","60.5","58.7","60.4","50.6","44.8","41.5","49.2"
"1976","42.1","41.3","41.5","47.5","52.8","54.6","60.2","59.5","60.5","53.6","47.1","43.5","M"
"1977","39.0","46.2","43.1","49.4","50.5","56.8","59.1","62.9","57.5","51.9","43.8","42.8","50.2"
"1978","43.6","45.0","47.4","49.2","52.3","60.8","61.9","61.9","57.8","54.5","41.6","37.2","51.2"
"1979","35.5","40.7","47.7","49.7","54.6","57.4","61.9","62.1","62.3","54.9","44.6","44.9","51.4"
"1980","36.9","43.8","44.9","51.0","53.0","56.0","62.2","59.6","59.2","54.1","47.9","45.0","51.2"
"1981","44.4","43.8","47.5","48.1","52.9","56.2","59.0","63.4","59.2","51.0","46.4","42.0","51.2"
"1982","39.0","42.0","43.5","45.6","52.7","56.6","59.0","61.1","60.4","53.0","42.8","40.9","M"
"1983","44.0","46.2","48.3","50.2","54.9","58.2","60.8","62.5","57.3","51.1","47.1","36.4","M"
"1984","43.3","44.0","48.0","47.9","50.9","56.0","59.8","60.5","M","M","M","M","M"
"1985","M","M","M","M","M","M","61.4","61.0","57.3","51.4","37.8","37.9","M"
"1986","44.6","42.3","49.1","47.6","52.9","59.8","58.3","61.8","57.6","55.0","46.8","42.4","M"
"1987","41.6","45.8","47.7","51.4","54.5","57.7","60.0","60.4","M","55.8","48.9","40.1","M"
"1988","41.1","44.9","45.8","50.1","53.3","56.1","60.8","61.0","58.2","55.9","46.6","42.1","M"
"1989","41.3","36.0","43.6","51.6","54.1","59.1","60.4","60.8","62.1","53.0","47.6","44.2","M"
"1990","43.7","40.3","47.6","51.1","52.9","57.5","63.1","63.3","62.3","50.9","47.1","36.0","51.4"
"1991","40.8","48.3","43.5","48.0","52.3","55.7","61.0","60.5","62.1","52.7","47.3","43.8","M"
"1992","44.4","47.5","51.0","51.5","56.9","60.6","62.8","62.4","57.4","54.0","46.0","40.0","52.9"
"1993","37.7","42.0","47.5","49.6","58.0","58.7","60.1","63.0","58.8","54.5","42.1","41.3","M"
"1994","45.6","40.8","48.3","51.1","55.3","57.2","60.1","63.4","61.7","51.5","41.6","M","M"
"1995","44.9","45.9","46.9","48.9","54.5","59.0","63.6","60.6","63.5","52.6","49.5","43.3","52.8"
"1996","41.5","43.7","46.9","50.5","51.0","57.6","62.2","61.9","57.3","51.7","44.7","41.2","50.8"
"1997","43.0","44.0","45.6","49.0","57.1","58.8","62.5","64.8","62.6","52.9","49.5","42.7","52.8"
"1998","43.0","46.3","47.1","48.6","54.1","57.6","61.9","62.6","60.0","53.8","48.3","40.5","M"
"1999","43.0","42.8","44.1","47.1","51.0","55.9","58.7","61.5","58.9","51.8","47.2","44.2","M"
"2000","40.3","M","44.4","50.0","53.0","57.8","61.1","60.2","59.9","52.6","43.1","42.2","M"
"2001","43.0","41.3","45.9","46.5","52.1","56.3","58.9","60.9","58.1","52.0","47.2","41.5","M"
"2002","42.7","42.8","42.8","47.4","51.6","58.2","61.8","60.7","58.3","51.8","48.4","43.6","M"
"2003","46.9","43.2","47.2","48.3","53.0","60.4","62.4","61.3","60.3","55.6","42.9","42.4","M"
"2004","41.1","44.3","48.0","51.6","55.3","60.0","63.7","63.6","58.9","53.2","45.4","43.7","52.4"
"2005","43.3","43.7","48.9","49.4","57.6","58.7","61.8","61.8","57.2","53.4","44.8","41.9","M"
"2006","45.5","42.7","44.6","49.4","54.2","59.6","61.3","58.8","59.4","52.3","44.6","41.5","51.2"
"2007","39.7","44.3","46.1","48.2","52.5","56.2","M","61.5","57.9","50.7","44.4","40.8","M"
"2008","39.0","43.5","42.6","44.6","52.5","54.2","58.5","60.7","59.0","51.0","48.5","38.5","49.4"
"2009","40.8","41.4","42.3","46.7","52.7","58.8","61.4","61.2","61.0","51.3","46.2","37.4","M"
