"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1976","41.8","40.7","41.7","48.8","54.6","57.1","63.1","61.7","60.9","52.2","46.4","42.3","51.0"
"1977","37.9","45.4","43.0","51.7","53.2","60.6","62.2","67.7","58.1","51.1","42.4","40.6","51.2"
"1978","41.7","43.7","47.7","49.6","53.8","63.3","64.9","64.5","57.7","53.8","40.9","36.7","51.6"
"1979","34.5","39.5","48.3","50.0","57.8","61.1","66.2","64.2","62.9","53.6","43.3","42.3","52.0"
"1980","35.1","42.5","44.5","51.6","54.7","57.8","M","62.6","59.4","53.9","46.3","43.8","M"
"1981","43.0","43.3","47.9","49.6","55.2","58.2","63.6","68.4","61.4","50.0","46.1","40.5","52.3"
"1982","38.4","41.0","44.3","46.9","54.8","64.3","63.2","64.4","60.9","52.1","M","40.1","M"
"1983","42.9","45.1","47.9","50.8","57.6","59.8","62.8","65.4","57.9","50.6","46.3","34.2","M"
"1984","42.5","43.7","47.9","49.2","52.3","58.7","M","65.0","59.5","50.1","43.6","36.2","M"
"1985","37.2","38.6","42.7","49.0","54.6","59.7","M","64.4","57.8","51.6","35.9","36.2","M"
"1986","42.9","40.8","48.6","47.7","54.6","62.9","61.3","68.4","58.9","53.0","45.0","41.2","M"
"1987","39.3","44.4","46.6","52.4","57.4","62.2","63.3","64.5","62.1","55.5","47.9","39.2","M"
"1988","39.5","43.4","44.9","50.5","54.8","59.0","64.4","64.3","60.1","54.9","45.2","41.2","M"
"1989","40.1","34.9","42.8","52.3","55.5","62.6","63.0","63.5","62.0","51.9","M","M","M"
"1990","41.3","38.4","47.0","51.8","54.6","60.3","67.5","66.7","62.9","50.2","45.7","34.3","M"
"1991","M","46.9","M","M","54.1","57.5","64.9","67.0","62.1","52.9","M","M","M"
"1992","M","45.8","49.8","52.3","58.3","64.3","65.1","M","59.1","54.0","44.8","38.4","M"
"1993","36.3","40.8","M","50.3","59.8","60.2","61.3","64.8","61.2","54.8","41.4","40.7","M"
"1994","44.6","39.6","47.4","52.2","57.5","59.5","66.7","66.4","63.6","M","41.2","M","M"
"1995","M","44.0","45.8","50.6","M","61.6","66.7","62.3","64.1","52.0","49.0","41.4","M"
