"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1955","38.3","37.4","38.0","44.9","50.6","57.4","59.1","59.2","55.4","49.4","37.0","35.8","M"
"1956","37.0","34.8","40.9","48.7","55.3","56.9","62.6","61.6","56.4","48.3","40.4","38.6","M"
"1957","28.3","35.7","43.6","49.2","57.0","59.6","59.4","60.4","59.0","49.6","42.8","43.5","49.1"
"1958","43.1","46.1","44.1","48.8","57.6","63.3","M","63.9","58.1","51.0","41.8","41.1","M"
"1959","38.4","38.9","44.1","47.3","53.4","59.2","M","60.1","55.9","49.7","M","M","M"
"1960","36.7","40.8","43.0","49.0","52.8","M","63.1","61.3","55.4","51.0","42.9","38.4","M"
"1961","40.6","43.3","45.4","47.8","54.3","60.0","M","64.4","55.2","47.7","40.9","38.4","M"
"1962","37.4","42.1","40.3","49.0","51.6","57.5","61.1","60.4","57.0","51.6","45.9","41.4","M"
"1963","32.7","44.5","43.2","48.3","54.1","M","M","62.3","60.7","53.4","44.3","39.5","M"
"1964","40.9","39.9","43.1","46.0","51.9","57.8","M","60.9","55.4","50.4","40.3","33.2","M"
"1965","35.6","40.2","41.5","49.1","51.1","57.9","62.5","M","54.7","52.2","45.0","37.2","M"
"1966","37.0","40.9","43.8","47.0","52.4","56.9","59.7","61.0","58.5","49.0","43.7","42.5","M"
"1967","40.3","41.9","41.7","45.4","53.8","61.7","62.5","M","60.1","52.4","44.0","37.9","M"
"1968","38.4","42.8","46.2","47.1","54.1","58.0","63.3","61.2","56.3","49.7","44.0","33.5","49.5"
"1969","26.7","38.3","43.1","47.6","55.4","62.1","61.2","59.7","56.9","M","44.0","41.3","M"
"1970","37.2","43.3","43.2","46.2","52.2","59.8","61.8","60.1","54.7","47.6","42.0","36.7","48.7"
"1971","36.1","40.1","39.9","47.3","53.3","55.4","M","M","55.2","47.9","43.9","33.0","M"
"1972","33.0","39.5","44.8","45.1","55.1","57.7","61.3","62.2","53.6","46.9","43.4","34.9","48.2"
"1973","37.1","41.1","43.5","46.8","53.6","57.6","60.6","58.9","M","49.4","39.3","41.5","M"
"1974","36.4","41.2","43.7","49.0","51.4","57.2","59.9","M","59.7","M","43.7","41.4","M"
"1975","36.1","36.8","41.8","44.8","52.4","57.3","62.5","59.9","57.0","49.9","42.1","37.8","M"
"1976","39.5","39.4","39.6","48.0","52.7","55.5","61.1","59.8","M","49.8","42.8","M","M"
"1977","34.2","45.1","43.0","49.6","52.3","58.8","60.2","64.3","55.7","49.3","41.5","M","M"
"1978","37.5","42.4","45.6","48.8","52.8","60.4","62.4","62.6","M","50.7","38.4","34.7","M"
"1979","30.9","38.8","44.6","48.1","55.5","59.2","62.6","61.9","M","M","40.3","43.0","M"
"1980","32.0","42.2","43.4","50.9","54.4","58.4","61.5","60.5","M","M","45.0","40.7","M"
"1981","41.2","41.4","46.3","48.7","54.6","57.9","62.1","63.5","M","M","45.1","38.9","M"
"1982","36.0","39.5","42.0","46.1","53.3","61.2","62.3","61.2","M","M","38.8","38.0","M"
"1983","42.9","44.1","47.4","48.4","56.8","59.6","62.0","62.6","M","48.6","45.5","31.7","M"
"1984","39.8","43.1","46.3","48.5","53.2","58.9","62.0","62.1","M","47.8","42.6","32.2","M"
"1985","32.8","38.0","41.2","48.0","54.5","59.0","64.2","60.9","55.6","49.8","31.9","33.3","47.5"
"1986","43.2","39.0","46.6","46.4","54.0","59.9","60.0","63.2","56.6","49.5","42.1","38.9","50.0"
"1987","38.7","43.6","46.0","50.4","54.5","59.1","61.7","61.4","57.4","49.2","46.1","36.3","50.4"
"1988","36.7","40.3","43.0","48.5","53.3","57.9","61.5","60.8","55.6","51.0","44.3","39.2","49.4"
"1989","37.6","31.3","42.1","50.1","54.1","60.7","62.0","61.0","56.9","49.6","43.8","39.4","49.1"
"1990","39.7","36.0","43.4","50.2","54.5","58.7","64.2","63.4","58.3","49.0","43.5","32.1","49.5"
"1991","33.8","44.4","41.2","47.1","53.6","57.3","62.5","62.7","56.9","46.6","44.0","41.0","49.2"
"1992","41.8","43.4","45.7","51.2","55.1","61.6","62.9","61.4","55.2","51.3","42.9","34.3","50.6"
"1993","30.3","37.3","45.0","50.2","58.2","59.6","60.7","61.8","54.8","50.5","38.0","38.9","48.8"
"1994","42.9","37.7","44.5","50.7","55.5","57.5","62.9","62.8","57.7","48.3","40.1","38.8","50.0"
"1995","38.9","41.3","43.6","48.2","56.1","60.3","63.0","60.0","59.2","49.8","45.4","39.0","50.5"
"1996","35.4","38.8","43.4","50.4","52.0","58.1","62.0","62.2","55.0","48.5","39.6","33.1","48.2"
"1997","37.8","39.6","43.5","47.3","56.3","59.4","62.5","63.7","58.6","49.9","44.7","39.4","50.3"
"1998","39.3","44.0","45.4","47.6","55.0","60.0","64.2","63.4","57.4","50.1","44.8","37.8","M"
"1999","40.0","41.3","42.9","46.7","51.3","57.6","60.4","62.7","56.0","47.8","45.6","39.5","49.3"
"2000","37.5","40.2","43.9","48.8","52.1","58.9","61.7","60.6","56.4","49.7","40.1","36.6","48.9"
"2001","39.6","37.8","43.7","47.4","52.5","56.6","60.3","61.3","56.8","49.5","44.9","38.4","49.1"
"2002","39.0","39.7","38.4","46.6","51.7","60.0","62.0","61.2","56.5","47.4","44.6","40.6","49.0"
"2003","42.0","39.4","44.9","47.9","52.8","M","M","M","M","M","M","M","M"
"2004","M","M","M","M","M","M","M","M","M","M","M","M","M"
