"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1964","M","M","M","M","M","63.1","68.6","63.2","55.5","47.3","35.0","23.6","M"
"1965","30.4","31.4","35.0","50.5","54.5","64.0","71.3","70.0","55.6","51.0","38.7","30.6","48.7"
"1966","28.3","33.9","40.4","49.1","59.2","61.6","68.4","68.2","65.0","48.2","37.6","33.6","49.4"
"1967","31.6","34.2","38.8","46.2","56.6","67.1","71.0","73.5","67.0","48.5","37.2","27.0","50.0"
"1968","26.7","34.5","43.0","47.5","56.6","63.2","71.0","66.5","60.3","46.6","36.6","26.0","48.3"
"1969","18.4","29.7","39.7","50.8","60.6","68.2","67.9","67.6","61.1","46.5","38.2","31.9","48.5"
"1970","26.0","34.2","39.8","45.8","58.5","68.0","71.6","70.1","56.0","46.4","35.2","27.2","48.3"
"1971","26.8","32.7","35.8","49.0","59.4","61.8","69.4","73.3","57.2","46.7","36.9","25.0","47.9"
"1972","22.2","30.8","41.8","45.5","59.8","63.4","67.3","71.2","56.1","47.0","37.8","24.4","47.3"
"1973","24.7","33.8","42.6","49.2","58.6","63.5","71.4","69.9","61.4","47.6","33.9","32.4","49.2"
"1974","25.0","34.8","40.0","50.6","54.4","68.2","68.8","69.2","61.4","49.1","38.3","32.5","49.4"
"1975","25.7","27.3","36.3","47.0","56.9","61.7","72.9","63.2","60.3","47.7","34.3","30.2","47.2"
"1976","30.0","32.4","36.3","49.1","58.5","60.8","68.3","66.4","63.5","48.7","M","29.7","M"
"1977","23.8","34.8","40.3","52.5","54.4","67.3","68.7","71.9","57.4","47.2","33.0","25.4","48.1"
"1978","27.0","34.4","41.6","50.7","55.7","65.6","71.4","67.2","58.9","48.3","32.0","21.1","47.9"
"1979","14.7","29.8","41.2","48.1","58.1","65.8","71.9","71.5","62.8","50.9","34.1","34.2","48.7"
"1980","22.4","32.6","39.3","M","M","M","M","M","58.2","48.1","36.9","31.1","M"
"1981","33.5","34.4","45.1","47.7","57.0","58.8","67.3","70.1","M","43.6","38.6","M","M"
"1982","23.5","27.8","40.2","43.9","54.6","66.2","65.9","66.5","58.7","46.7","30.1","28.2","M"
"1983","30.8","37.5","44.2","49.9","59.6","63.0","67.9","70.5","57.0","46.8","M","M","M"
"1984","26.8","32.7","40.2","M","52.4","61.0","70.7","69.0","55.2","M","34.0","M","M"
"1985","24.4","26.2","M","M","58.9","63.5","74.9","66.1","54.5","43.8","22.6","23.6","M"
"1986","30.1","29.6","41.7","47.1","58.0","67.1","65.5","72.7","55.9","49.3","33.9","29.4","M"
"1987","27.1","35.1","42.4","52.9","60.0","66.2","67.9","M","63.8","48.2","39.9","28.1","M"
"1988","24.6","31.5","40.6","51.8","57.8","63.9","69.2","M","59.6","50.9","36.4","28.3","M"
"1989","27.6","23.2","38.1","50.8","56.2","65.6","70.4","M","60.8","45.7","36.8","31.7","M"
"1990","31.0","28.8","41.9","52.6","55.1","M","M","M","64.3","44.9","37.4","20.0","M"
"1991","21.5","37.9","38.7","M","M","M","69.4","M","M","M","M","31.4","M"
"1992","32.0","37.9","46.1","51.0","M","M","68.6","68.5","M","47.7","35.8","24.3","M"
"1993","21.5","27.8","39.0","48.1","M","M","M","M","M","49.0","29.9","29.5","M"
"1994","33.3","29.6","41.8","M","58.3","62.5","71.8","M","63.2","48.0","32.6","28.2","M"
"1995","28.4","34.4","39.5","47.1","M","62.6","M","64.9","M","45.7","36.5","29.5","M"
"1996","24.1","28.3","38.4","47.5","52.1","M","M","68.1","56.6","45.2","34.5","23.9","M"
"1997","27.4","31.2","37.4","45.5","57.7","61.3","M","M","61.3","46.9","37.1","29.9","M"
"1998","29.7","37.5","41.8","49.2","M","63.1","M","71.2","M","47.0","39.8","28.2","M"
"1999","31.8","33.7","40.6","46.4","53.2","M","65.7","M","58.0","46.7","40.2","31.5","M"
"2000","28.0","33.2","40.8","50.3","54.3","61.5","67.4","M","57.2","M","30.9","25.0","M"
"2001","28.9","29.9","40.2","M","M","59.8","68.7","70.4","62.3","45.0","39.3","M","M"
"2002","28.7","31.1","35.9","47.2","53.6","M","70.4","M","58.8","44.1","36.5","33.7","M"
"2003","31.6","32.6","40.1","48.0","54.7","M","M","70.8","M","49.9","30.9","28.3","M"
"2004","27.0","33.2","43.1","51.8","56.2","64.1","M","71.2","58.2","48.6","36.4","31.5","M"
"2005","25.4","32.0","41.5","49.1","58.2","62.0","68.4","M","57.5","48.3","35.8","23.3","M"
"2006","34.5","30.0","39.9","49.3","M","65.7","M","68.8","61.6","47.9","35.8","26.9","M"
"2007","23.1","34.2","41.8","48.3","M","M","M","69.1","60.9","48.7","M","32.5","M"
"2008","M","36.7","M","M","M","M","M","67.9","M","46.2","40.0","28.0","M"
"2009","30.7","35.7","38.2","47.7","56.3","65.1","71.0","70.5","64.4","45.2","M","28.5","M"
"2010","M","40.3","44.1","49.6","M","M","M","M","M","M","M","M","M"
"2011","M","M","M","M","M","M","66.7","72.1","M","M","32.0","26.7","M"
"2012","25.9","31.7","37.1","48.5","53.7","58.3","69.3","M","60.8","46.3","37.7","31.6","M"
"2013","25.2","33.6","39.0","46.0","56.4","61.2","70.4","70.1","62.6","45.2","34.4","22.9","47.3"
"2014","30.9","23.9","36.2","45.3","55.4","60.0","71.0","70.0","59.8","50.4","33.7","28.9","47.3"
"2015","29.0","36.9","42.8","46.7","58.2","68.2","72.4","M","57.2","51.1","34.2","30.3","M"
"2016","30.7","37.4","42.7","55.2","59.6","64.3","67.9","69.2","58.3","48.9","42.7","22.2","50.0"
"2017","20.6","27.2","37.4","44.9","55.7","62.1","72.2","71.3","61.1","45.4","36.0","25.5","46.6"
"2018","30.6","26.9","38.2","45.7","61.3","60.3","69.4","68.4","M","M","M","M","M"
"2019","M","M","M","M","M","62.5","M","69.1","58.0","40.5","34.1","30.2","M"
"2020","29.2","31.4","37.5","45.2","55.4","60.2","66.8","68.7","60.8","45.5","35.4","30.4","47.3"
"2021","30.0","26.6","39.3","46.7","54.8","68.3","75.1","67.6","58.2","45.9","36.2","24.1","47.9"
"2022","26.1","26.8","38.6","41.5","50.9","60.8","70.2","71.9","61.5","M","M","M","M"
