"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1986","44.2","43.3","50.0","M","55.2","62.8","62.0","M","58.5","53.7","45.0","M","M"
"1987","39.3","45.2","47.8","53.6","M","61.7","63.5","65.0","M","M","47.5","37.8","M"
"1988","39.6","M","45.2","50.9","M","M","64.9","M","60.2","M","M","40.8","M"
"1989","40.6","35.2","43.6","53.3","M","M","M","M","M","M","46.3","M","M"
"1990","M","M","47.8","54.1","56.5","62.0","69.1","68.2","64.2","51.6","M","M","M"
"1991","39.5","47.7","44.2","50.1","55.1","59.8","M","67.6","M","52.7","47.3","M","M"
"1992","M","47.1","M","54.3","M","M","M","67.5","M","54.0","45.2","38.6","M"
"1993","37.3","41.0","48.1","50.8","M","61.6","M","65.7","M","55.5","41.1","M","M"
"1994","44.3","40.3","48.5","53.2","59.2","60.9","68.4","67.0","64.0","52.4","41.7","41.1","M"
"1995","M","45.6","47.5","52.2","60.2","62.5","68.2","63.8","M","M","49.2","41.6","M"
"1996","40.7","43.8","48.0","53.3","54.7","61.3","M","67.4","M","M","M","40.0","M"
"1997","M","42.7","46.2","M","60.7","61.8","66.7","M","63.4","M","48.6","M","M"
"1998","43.3","46.3","48.1","M","M","M","69.4","67.8","63.3","53.2","M","M","M"
"1999","M","43.5","45.8","M","M","60.4","M","M","M","M","48.6","42.2","M"
"2000","40.9","44.3","45.8","52.8","56.2","62.3","66.1","M","61.3","M","42.6","M","M"
"2001","42.6","41.0","46.2","M","57.1","59.7","64.5","M","M","M","47.1","41.8","M"
"2002","41.8","43.0","42.9","50.3","54.8","62.8","M","M","M","M","46.9","M","M"
"2003","45.7","42.1","M","M","M","M","69.3","M","M","55.4","42.7","42.2","M"
"2004","41.2","44.9","M","54.9","59.0","M","M","69.2","60.1","54.1","45.8","42.8","M"
"2005","42.4","43.0","51.2","52.5","59.8","61.4","M","67.7","M","M","43.6","40.6","M"
"2006","44.6","41.8","46.7","52.2","58.0","64.0","68.8","M","62.5","52.4","45.2","40.6","M"
"2007","38.6","44.8","49.8","52.2","57.7","61.7","M","M","60.8","51.5","45.0","40.9","M"
"2008","38.6","44.4","44.2","47.4","57.8","60.1","66.6","66.7","61.1","52.0","49.5","37.1","M"
"2009","38.9","41.8","43.4","50.1","M","64.7","70.5","66.7","63.1","52.0","47.0","36.9","M"
"2010","46.8","46.8","48.3","50.7","54.3","59.5","66.0","66.4","M","53.9","44.1","43.2","M"
"2011","41.7","40.2","46.1","47.3","54.1","M","65.1","M","64.1","52.5","42.3","38.9","M"
"2012","39.8","44.2","44.0","M","M","59.4","65.4","M","63.5","53.6","M","M","M"
"2013","M","M","M","51.2","M","64.0","M","M","62.6","M","M","M","M"
"2014","M","M","49.0","M","M","M","69.3","M","64.9","M","45.3","M","M"
"2015","M","M","M","M","M","67.7","M","M","M","M","M","M","M"
"2016","43.1","47.0","M","M","60.0","63.9","M","M","61.2","54.6","50.5","M","M"
"2017","37.6","M","M","M","M","M","M","M","M","M","M","M","M"
"2018","M","M","46.1","52.2","M","63.2","71.6","M","61.8","52.1","46.1","42.6","M"
"2019","M","36.2","M","53.6","M","M","M","68.9","M","M","M","M","M"
"2020","M","M","M","M","M","61.5","M","M","64.9","M","M","M","M"
"2021","42.8","M","M","M","56.8","M","M","M","M","M","M","M","M"
"2022","M","43.8","M","M","54.2","M","M","M","M","M","M","M","M"
