"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"2001","42.1","38.9","44.5","46.9","50.9","54.1","56.7","58.7","55.0","49.0","46.3","40.4","48.7"
"2002","41.4","41.5","40.2","46.8","50.2","56.4","58.0","58.0","54.6","47.3","46.1","42.9","48.6"
"2003","44.5","40.8","46.5","48.1","52.1","56.9","59.5","58.0","56.4","52.5","40.8","41.5","49.9"
"2004","41.3","43.3","46.0","49.7","M","57.1","61.1","61.1","55.4","50.9","45.0","M","M"
"2005","41.0","39.5","47.4","49.0","55.3","56.8","61.9","65.9","61.8","55.6","44.5","M","M"
"2006","M","41.2","45.3","48.5","51.8","57.4","59.7","57.6","56.1","48.6","44.3","41.7","M"
"2007","39.1","43.9","46.6","48.7","51.7","55.7","60.2","58.8","54.3","49.5","42.7","40.4","M"
"2008","39.0","41.8","43.1","45.2","51.9","54.0","56.9","59.0","54.7","49.3","47.9","36.1","M"
"2009","38.9","39.7","41.5","46.9","51.0","57.2","59.8","58.6","56.8","50.2","46.6","37.2","M"
"2010","46.2","45.2","46.0","48.6","51.3","55.3","58.8","57.7","56.6","50.9","43.1","42.8","M"
"2011","40.3","38.2","45.2","45.1","49.8","55.0","57.0","57.6","57.0","49.7","42.7","39.8","48.1"
"2012","39.8","42.6","42.4","47.9","50.6","53.7","56.2","59.0","54.3","50.3","45.8","41.2","48.7"
"2013","38.4","42.5","44.2","47.5","52.5","57.3","58.5","59.8","57.4","48.5","47.0","39.4","49.4"
"2014","44.0","41.1","49.2","52.3","56.7","59.2","61.1","62.0","60.3","57.3","46.7","45.8","53.1"
"2015","45.5","48.9","50.3","51.1","M","60.5","64.2","60.9","56.6","M","M","M","M"
"2016","42.4","45.9","48.3","52.4","M","58.7","61.7","62.2","57.3","55.0","52.8","38.6","M"
"2017","39.1","41.6","47.2","52.0","54.5","58.5","60.9","62.2","59.4","51.5","48.0","41.0","51.3"
"2018","46.4","42.5","46.7","51.6","56.9","59.5","62.6","62.4","59.0","52.1","49.2","45.1","52.9"
"2019","45.5","37.2","45.8","52.0","56.8","60.1","63.0","63.9","M","50.6","46.0","M","M"
"2020","46.5","44.9","45.8","51.1","55.1","M","M","M","M","M","M","M","M"
