"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1946","M","M","M","M","M","M","M","M","M","45.8","34.6","33.9","M"
"2001","32.5","34.4","43.7","47.4","58.1","61.6","70.9","71.7","63.8","48.9","39.7","32.9","50.6"
"2002","34.8","36.8","39.3","48.8","55.2","65.4","72.6","67.7","59.9","46.5","37.7","35.3","50.1"
"2003","36.8","38.1","45.7","49.0","56.6","67.8","73.9","70.9","63.7","53.5","33.6","29.8","51.7"
"2004","28.2","36.4","46.1","51.6","57.1","65.6","72.8","71.8","59.7","51.2","37.5","34.4","51.1"
"2005","30.0","36.2","45.4","50.1","60.1","62.9","70.9","70.9","58.8","50.3","35.6","25.8","49.8"
"2006","35.3","34.7","41.6","49.0","57.6","65.4","73.9","69.4","61.6","48.8","37.2","27.3","50.2"
"2007","27.8","35.8","44.4","48.7","58.2","63.4","75.4","68.6","60.1","47.1","37.2","31.0","49.9"
"2008","27.1","38.8","40.1","43.8","59.9","63.0","70.7","68.7","61.0","48.9","40.5","23.8","48.9"
"2009","30.2","34.8","38.9","48.2","57.9","67.4","73.7","70.7","62.3","46.5","38.1","23.8","49.4"
"2010","36.0","40.8","43.8","49.1","54.1","62.7","71.8","69.0","62.1","51.2","35.5","31.9","50.7"
"2011","32.8","34.6","42.3","44.7","54.5","62.6","68.0","72.4","64.9","50.6","35.9","29.4","49.5"
"2012","29.6","37.8","42.6","51.7","57.7","62.9","74.3","72.5","64.0","50.0","41.4","33.4","51.5"
"2013","30.7","39.9","45.5","51.6","60.3","67.3","77.5","73.5","65.1","48.9","38.1","27.4","52.2"
"2014","34.6","32.7","44.3","52.0","60.5","67.1","77.8","74.2","63.6","55.5","37.6","35.9","53.1"
"2015","34.7","43.5","50.1","51.9","64.9","74.9","77.1","73.6","61.8","57.9","38.9","31.2","55.1"
"2016","33.7","42.7","46.7","58.4","63.1","68.6","73.6","72.8","62.6","52.7","46.1","26.0","53.9"
"2017","23.2","31.9","45.8","50.2","61.3","68.0","77.0","76.2","65.2","50.0","41.2","31.9","51.9"
"2018","38.6","38.3","44.5","51.9","66.3","64.7","74.2","71.1","59.7","49.5","37.6","34.5","52.7"
"2019","33.8","23.6","35.9","52.4","61.6","66.4","70.3","72.7","61.1","44.8","36.9","33.2","49.6"
"2020","35.8","38.8","42.2","51.9","59.9","66.6","73.0","72.5","64.7","51.5","38.6","33.0","52.4"
"2021","36.1","34.8","43.9","51.3","59.2","72.8","79.4","72.1","61.7","49.7","41.9","32.5","53.0"
"2022","27.4","35.7","46.0","44.0","54.1","64.8","75.5","M","65.3","M","M","M","M"
