"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1987","29.7","39.0","46.2","54.8","60.1","66.8","69.2","68.6","65.5","53.2","43.1","33.1","52.6"
"1988","32.2","39.1","43.4","51.5","56.8","63.4","70.7","69.9","61.7","57.2","44.0","33.2","52.0"
"1989","36.1","24.5","42.3","52.8","56.1","66.5","70.2","68.3","63.1","51.0","44.4","33.8","M"
"1990","38.9","35.7","44.8","53.8","55.4","63.3","73.6","71.1","67.0","50.2","44.6","25.8","52.1"
"1991","31.0","M","41.1","49.0","53.6","59.8","70.2","73.0","64.7","51.2","M","36.9","M"
"1992","M","42.8","47.6","53.3","61.4","69.1","69.6","70.8","59.2","M","39.3","M","M"
"1993","M","M","42.3","50.1","61.5","62.9","64.4","67.4","62.9","54.2","M","36.3","M"
"1994","40.9","M","46.5","53.2","59.3","63.6","73.1","70.6","65.1","M","M","36.8","M"
"1995","M","41.9","44.4","48.7","57.8","61.9","71.0","66.4","64.9","48.7","44.8","M","M"
"1996","M","M","42.1","51.7","53.2","63.1","73.3","70.8","59.6","51.3","39.8","36.0","M"
"1997","33.1","38.5","44.8","48.1","60.4","63.3","69.6","72.7","64.5","M","43.0","34.3","M"
"1998","37.6","42.9","45.2","50.0","56.0","65.1","76.5","72.6","67.5","51.1","44.2","34.9","M"
"1999","40.4","40.6","44.3","48.4","54.7","63.4","69.3","72.9","61.4","51.2","46.7","38.4","52.7"
"2000","35.3","M","44.1","54.0","58.6","64.4","70.6","65.9","60.6","50.6","34.6","31.2","M"
"2001","32.6","35.7","46.0","48.2","59.3","62.4","70.5","73.0","65.8","51.1","43.3","35.4","52.1"
"2002","36.7","39.0","40.3","50.1","56.1","66.1","74.2","68.7","62.1","48.0","40.8","38.6","51.8"
"2003","39.7","38.6","47.2","49.8","57.2","66.8","75.0","71.9","64.7","55.6","37.6","35.1","53.4"
"2004","28.2","39.4","48.5","52.4","57.8","65.6","73.0","73.0","61.1","53.1","42.1","36.9","M"
"2005","35.9","38.3","47.4","51.3","60.0","62.4","M","M","M","M","M","M","M"
