"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1981","40.9","41.9","M","M","53.9","M","61.8","66.0","58.7","48.6","44.5","38.5","M"
"1982","35.2","40.9","43.7","45.7","M","62.6","M","M","59.7","50.8","40.2","M","M"
"1983","M","43.7","47.0","49.4","M","58.3","63.0","M","55.8","M","43.4","M","M"
"1984","38.6","42.4","46.7","48.1","51.7","57.8","M","M","M","M","M","M","M"
"1985","M","38.2","42.6","49.2","54.3","M","M","M","M","M","M","M","M"
"1986","41.3","39.5","48.0","47.4","55.3","M","61.7","M","M","M","M","M","M"
"1987","M","M","M","52.4","57.0","M","M","M","M","M","M","M","M"
"1988","M","M","44.4","49.9","M","58.9","M","M","M","M","M","M","M"
"1989","M","33.9","43.2","52.7","M","M","M","M","M","M","44.4","M","M"
"1990","M","M","M","M","M","M","M","M","M","M","M","M","M"
"1991","M","M","M","M","M","M","M","M","M","M","M","M","M"
"1992","M","45.2","49.5","52.9","M","M","M","M","M","M","M","M","M"
"1993","M","37.9","47.2","50.3","59.7","58.6","60.2","M","M","53.6","38.3","M","M"
"1994","M","39.2","47.1","52.5","57.2","59.7","M","M","M","50.8","M","M","M"
"1995","41.2","M","45.4","49.6","M","M","M","M","63.3","M","M","M","M"
"1996","M","40.4","45.9","M","M","M","M","M","M","M","M","M","M"
"1997","M","42.7","M","50.0","58.3","M","M","M","M","M","M","M","M"
"1998","M","44.0","M","M","M","M","M","M","M","M","M","M","M"
"1999","M","41.7","44.3","M","M","M","M","M","M","M","M","M","M"
"2000","M","41.7","44.7","M","M","M","M","M","M","M","M","M","M"
"2001","M","40.0","M","48.4","M","57.0","M","64.6","59.3","M","M","M","M"
"2002","40.4","41.7","41.5","48.9","M","M","M","M","M","M","M","M","M"
"2003","42.6","40.9","45.9","48.4","M","M","M","M","M","M","M","M","M"
"2004","M","41.9","M","M","M","M","M","M","M","M","M","M","M"
"2005","M","40.2","46.9","50.2","M","M","M","M","M","M","M","M","M"
"2006","M","39.1","43.0","M","M","M","M","M","M","M","M","M","M"
"2007","M","41.3","M","48.6","M","57.8","65.7","M","M","M","M","M","M"
"2008","36.1","40.6","41.3","M","M","M","M","M","M","M","M","M","M"
"2009","M","39.1","40.4","47.5","M","M","M","M","M","M","M","M","M"
"2010","M","43.4","45.6","47.2","M","M","M","M","M","M","M","M","M"
"2011","37.6","36.1","42.8","43.9","M","M","M","M","M","M","M","M","M"
"2012","M","M","41.5","48.7","M","56.0","62.8","63.5","M","M","M","M","M"
"2013","M","M","45.4","M","56.7","60.6","64.8","66.1","M","M","M","M","M"
"2014","M","M","45.4","49.9","M","59.5","66.2","66.5","M","M","M","M","M"
"2015","M","M","49.2","48.6","M","M","M","M","M","M","M","M","M"
"2016","M","M","46.4","55.0","M","M","63.4","65.2","M","M","M","M","M"
"2017","M","M","43.9","M","M","59.9","63.9","67.0","M","M","M","M","M"
"2018","M","36.9","44.1","M","M","58.6","M","M","M","M","M","M","M"
"2019","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2020","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2021","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2022","M","M","M","M","M","M","M","M","M","M","M","M","M"
