"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1952","34.6","40.6","42.3","49.4","53.7","57.9","65.6","65.4","63.4","57.2","40.7","41.3","51.1"
"1953","46.2","42.7","44.7","48.3","54.0","57.4","64.1","64.5","61.3","53.3","47.9","42.3","52.3"
"1954","37.0","42.6","42.2","47.4","M","56.3","60.5","62.5","60.1","51.5","48.9","40.0","M"
"1955","39.1","39.9","39.7","45.1","52.1","59.5","60.7","62.9","59.3","53.9","40.3","39.9","49.4"
"1956","40.1","35.3","43.4","M","58.5","57.5","65.1","64.0","60.3","51.6","42.7","40.7","M"
"1957","32.2","40.6","M","51.0","57.9","60.8","63.2","62.4","64.8","52.7","42.8","43.0","M"
"1958","43.3","47.9","45.0","49.7","59.8","63.8","68.9","67.4","61.0","55.6","46.2","45.0","54.5"
"1959","42.3","42.4","46.5","51.5","53.6","60.0","65.5","62.9","58.8","54.5","45.1","41.0","52.1"
"1960","37.5","42.8","45.6","49.7","52.9","59.8","65.9","63.5","60.0","54.0","45.4","39.9","51.4"
"1961","44.1","46.8","47.1","48.3","55.2","63.3","65.9","67.6","58.4","51.5","41.9","40.9","52.6"
"1962","38.5","44.0","44.5","51.0","51.4","58.6","62.1","63.1","60.9","54.5","47.4","42.4","51.5"
"1963","35.4","48.5","45.4","48.9","55.8","58.3","61.3","63.9","63.8","54.4","46.6","40.4","51.9"
"1964","41.6","41.7","43.8","47.2","52.2","57.6","62.8","62.0","59.3","53.5","42.9","37.3","50.2"
"1965","40.3","42.9","46.3","50.8","52.4","57.8","65.5","65.7","58.4","55.5","48.1","39.3","52.0"
"1966","39.6","41.5","44.7","50.8","54.7","59.3","62.6","64.5","62.5","52.4","46.4","44.1","52.0"
"1967","43.2","42.9","43.3","46.2","55.2","63.0","65.3","69.6","64.7","53.8","46.7","40.4","52.9"
"1968","39.8","45.6","47.9","47.6","54.6","59.4","64.9","62.7","60.0","51.1","46.1","37.3","51.4"
"1969","31.7","39.8","46.2","49.1","57.0","64.2","63.1","61.8","60.2","50.8","46.5","42.1","51.1"
"1970","39.7","45.4","45.5","46.5","53.9","61.9","63.9","64.1","57.5","50.5","45.4","39.3","51.2"
"1971","39.4","42.1","41.7","47.7","55.0","56.6","64.0","67.1","58.0","50.0","44.8","37.9","M"
"1972","36.9","40.9","46.4","45.7","56.7","59.5","65.5","66.3","57.6","51.1","45.9","36.3","50.7"
"1973","38.5","43.0","46.0","49.8","56.0","59.0","64.5","61.0","60.7","52.2","42.9","43.5","51.5"
"1974","35.9","41.9","44.5","49.0","51.7","59.8","62.5","65.3","64.2","53.4","M","43.0","M"
"1975","40.1","40.7","43.4","45.0","54.3","58.4","64.2","61.2","62.3","52.3","44.5","41.5","50.8"
"1976","41.2","40.9","42.2","47.8","54.4","57.2","62.4","61.9","61.0","52.9","46.4","40.0","50.7"
"1977","36.6","44.4","43.3","50.5","52.3","60.2","61.5","67.8","58.8","52.3","43.4","42.0","M"
"1978","42.0","44.7","48.8","50.1","53.4","62.7","64.7","64.5","59.6","54.4","39.5","36.5","51.8"
"1979","31.9","40.8","48.0","50.5","56.2","60.7","65.3","64.4","63.7","55.7","44.1","44.1","52.2"
"1980","34.9","42.3","45.0","52.0","54.7","58.1","65.1","62.6","60.6","54.6","47.0","43.4","51.7"
"1981","43.4","43.5","48.1","50.2","54.8","58.8","64.0","68.3","62.3","52.1","47.0","41.8","52.9"
"1982","37.8","41.4","44.8","46.7","55.1","62.1","63.3","64.5","61.6","53.6","42.9","40.3","M"
"1983","43.3","46.3","49.1","50.5","58.0","59.4","62.9","65.4","58.3","52.0","48.4","35.2","M"
"1984","41.7","43.8","48.6","48.3","53.0","58.0","M","64.3","60.3","50.6","45.0","36.8","M"
"1985","35.9","38.9","43.5","51.2","55.3","59.5","67.7","64.5","58.2","51.7","36.6","34.1","49.9"
"1986","42.7","43.0","50.1","49.0","55.0","63.1","61.9","67.7","59.6","55.3","46.3","40.4","52.9"
"1987","39.8","45.1","47.7","52.3","57.8","61.5","63.4","65.5","63.2","56.0","48.0","38.6","53.3"
"1988","39.2","44.1","46.2","50.7","54.6","59.1","64.1","63.8","60.1","56.5","46.5","41.0","52.1"
"1989","40.9","35.2","44.0","53.5","56.1","61.9","62.5","63.6","63.1","53.8","47.2","41.4","M"
"1990","41.9","39.7","48.3","52.9","54.7","59.8","66.9","66.4","63.9","51.4","46.4","33.9","M"
"1991","38.6","47.9","44.2","49.4","53.2","57.8","65.4","66.1","M","M","46.4","41.7","M"
"1992","43.2","47.9","51.2","52.6","58.4","M","66.8","66.0","59.6","55.2","45.2","39.3","M"
"1993","35.7","39.9","47.2","50.5","59.4","60.2","61.6","65.1","61.6","55.7","40.4","40.5","M"
"1994","44.4","38.9","49.5","52.1","57.3","59.3","65.4","65.3","63.9","51.6","41.4","41.8","M"
"1995","43.2","M","46.9","48.8","58.0","60.7","66.5","63.2","64.7","53.1","48.9","41.5","M"
"1996","41.8","42.6","46.7","51.7","M","59.2","67.1","65.5","M","M","44.7","41.5","M"
"1997","40.6","43.1","45.6","49.7","58.8","M","64.5","67.5","M","52.8","48.9","40.6","M"
"1998","42.8","46.3","47.9","50.1","54.9","61.0","67.7","65.9","63.7","53.3","48.1","40.0","M"
"1999","M","M","M","49.0","M","M","M","66.3","62.5","53.4","48.5","43.1","M"
"2000","39.9","43.5","44.9","52.2","56.4","61.1","65.3","64.4","M","53.2","42.5","39.8","M"
"2001","40.9","41.7","46.7","47.9","56.4","58.5","M","M","61.1","M","M","40.8","M"
"2002","40.5","43.5","43.3","M","M","M","66.6","66.0","M","54.1","47.4","43.4","M"
"2003","45.1","M","48.4","50.7","56.1","63.7","67.7","66.8","64.1","57.3","43.3","42.1","M"
"2004","38.8","44.8","49.5","54.0","58.4","63.3","68.7","68.8","61.3","55.8","45.4","42.9","M"
"2005","42.6","43.0","50.5","51.7","59.6","60.3","67.3","67.8","59.9","55.4","44.2","40.8","M"
"2006","45.4","42.3","47.0","52.9","58.3","63.4","M","M","M","53.9","45.9","40.4","M"
"2007","M","44.4","50.6","51.9","57.1","61.8","68.3","66.5","61.5","52.5","45.4","M","M"
"2008","M","44.7","45.0","48.3","58.2","59.5","66.3","67.4","63.5","53.8","49.2","37.9","M"
"2009","39.6","41.7","44.4","51.2","57.5","63.5","70.4","67.8","64.6","53.7","47.1","36.2","53.2"
"2010","46.1","47.4","48.7","50.6","54.4","59.6","65.4","66.5","63.0","55.1","45.2","42.9","53.8"
"2011","41.9","40.2","46.2","47.0","53.6","60.3","64.4","67.2","65.7","54.3","44.4","39.4","52.1"
"2012","40.6","43.3","44.8","53.3","56.6","60.2","65.7","68.2","64.1","55.3","47.9","42.1","53.5"
"2013","38.0","M","M","M","M","63.5","M","M","M","M","M","M","M"
"2014","42.0","M","47.6","51.0","58.6","60.8","67.5","M","64.8","60.1","45.4","44.7","M"
"2015","44.9","49.8","53.0","52.6","58.6","65.9","69.6","69.0","61.9","59.2","43.8","42.9","56.0"
"2016","43.3","49.1","50.2","56.7","60.5","63.4","66.4","69.1","61.4","55.6","50.8","36.9","M"
"2017","34.6","41.9","47.5","50.7","58.7","63.1","66.5","69.8","65.0","53.1","46.9","39.4","M"
"2018","45.2","41.2","46.4","52.4","60.8","62.8","69.3","68.3","61.3","54.2","46.7","41.9","M"
"2019","42.5","37.4","46.1","53.3","60.5","62.8","66.7","68.2","62.6","50.1","45.3","42.7","53.3"
"2020","45.5","43.6","45.2","53.2","59.1","62.4","66.7","68.1","65.8","54.9","45.9","43.0","54.5"
"2021","44.4","41.8","45.9","52.9","57.2","66.2","67.9","68.1","63.2","53.3","49.3","39.8","M"
"2022","42.0","43.4","48.9","47.9","55.3","62.6","69.6","71.5","65.9","M","M","M","M"
