Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1997,3.54,2.54,3.23,1.15,0.91,0.77,0.33,0.64,1.93,4.79,2.23,M,M,Kittitas
1998,M,2.82,1.91,1.23,1.95,1.24,0.54,0.15,0.01,1.08,5.21,M,M,Kittitas
1999,M,3.44,1.2,0.71,0.7,1.02,0.7,0.56,0.8,1.27,3.82,3.14,M,Kittitas
2000,M,1.75,2.03,M,M,M,M,M,2.76,0.93,M,M,M,Kittitas
2001,M,M,M,1.55,0.5,1.29,0.02,0.42,0.18,2.97,M,M,M,Kittitas
2002,M,M,3.7,1.51,1.88,0.86,M,0.02,0.01,M,1.44,2.72,M,Kittitas
2003,M,1.44,3.55,1.7,0.92,M,M,0.25,0.29,1.86,M,M,M,Kittitas
2004,M,M,M,M,1.59,0.44,0.5,2.14,M,M,M,M,M,Kittitas
2005,M,0.31,3.79,1.19,M,M,M,M,0.82,2.1,M,M,M,Kittitas
2006,2.98,1.39,1.39,0.79,1.32,2.82,0.34,M,M,M,M,M,M,Kittitas
2007,M,M,M,M,M,M,M,M,M,M,M,M,M,Kittitas
2008,M,M,M,M,M,M,M,M,M,M,M,M,M,Kittitas
2009,M,M,M,M,M,M,M,M,M,3.04,3.16,1.28,M,Kittitas
2010,3.63,1.43,1.26,2.28,2.62,1.96,0.01,0.08,2.2,1.03,2.43,3.99,22.92,Kittitas
2011,M,M,M,M,M,0.28,0.57,0,M,M,M,M,M,Kittitas
2012,M,M,M,M,M,M,M,M,M,4.11,M,4.07,M,Kittitas
2013,M,M,M,2.56,2.13,M,0.16,M,M,M,2.66,M,M,Kittitas
2014,M,M,M,M,0.35,0.16,1.12,1,0.44,3,M,M,M,Kittitas
2015,M,M,M,0.49,1.03,0.1,0,0.3,0.26,1.65,M,M,M,Kittitas
2016,M,M,M,M,1.45,0.54,M,0.07,M,M,1.73,3.1,M,Kittitas
2017,M,M,M,M,M,M,M,M,M,M,M,M,M,Kittitas
2018,M,M,1.2,M,0.7,0.26,0.01,0,0.07,M,M,M,M,Kittitas
2019,2.73,1.61,M,M,M,0.43,0.27,0.57,1.04,2.31,0.48,M,M,Kittitas
2020,M,4.01,0.21,0.31,0.87,0.44,0,0,1.38,3.05,M,M,M,Kittitas
2021,2.6,M,1.07,0.28,0.14,0.38,T,0.61,0.47,1.73,4.49,M,M,Kittitas
2022,M,M,0.97,2.18,M,M,M,0,0.11,M,M,M,M,Kittitas
