Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1964,35.7,36.1,39.6,46,54.2,61.8,69.9,65.3,58,51.3,37.1,27.3,48.6,Whitman
1965,32.7,39.1,38.4,50.2,52.7,60.4,69.8,69.4,55.9,54.8,43.3,34.3,50.1,Whitman
1966,34.2,37.6,42.8,48,56.7,61.1,67.4,68.5,64.1,50.3,41.8,38.5,51,Whitman
1967,37.9,39.8,40.7,43.2,52.3,63.3,69.1,72,65,50.9,38.2,31.4,50.4,Whitman
1968,34.1,39.9,45.6,45.7,55.6,63,71.5,66.7,61.2,48.4,40.2,30.1,50.2,Whitman
1969,18.9,32.9,41.6,48.4,56.7,66.3,66.7,64.9,61.4,46,39.2,33.2,48.1,Whitman
1970,30.8,39.5,40.1,44.6,55.7,67.5,73.1,69.8,56.3,47.8,39.8,33.2,49.9,Whitman
1971,35.5,37.4,38.5,46.9,55.9,57.7,69.4,72.2,56.3,46.6,38.8,31.5,49,Whitman
1972,29.8,34.1,43.7,44.6,57.6,63.3,68.6,70.7,56.8,48,40.7,26.3,48.8,Whitman
1973,30.2,37.9,43.4,47.8,56.2,62.5,69.1,67.7,61.2,49.7,37.9,37.4,50.2,Whitman
1974,25.2,39.8,41.7,49.3,52.2,65.1,68,67,60.8,50.5,40.6,36.1,49.7,Whitman
1975,30.9,32.8,39.8,45.1,56.2,61.8,75.1,66.6,62.8,50,38.8,35.8,49.7,Whitman
1976,34.9,36.7,38.4,47.9,57.2,60.5,71.3,67.9,64.7,48.6,39,31.9,49.9,Whitman
1977,24,38.7,40,53.9,M,69.1,71.1,73.8,57.8,49.6,38.6,34.4,M,Whitman
1978,32.6,39.4,45.6,50.8,55.5,65.9,72,68.9,60,49.4,33.6,25.9,M,Whitman
1979,14,34.5,45.2,M,M,65.8,M,M,64.5,52.1,33.5,36.9,M,Whitman
1980,24.6,37,40.8,52.3,56.4,58.7,69.7,64.7,61.4,49.8,39.6,36.6,M,Whitman
1981,36.9,37.4,43.7,47.9,54.8,59.8,67.7,72.1,60.7,48.6,M,33.6,M,Whitman
1982,28,34.5,42.2,45.1,53.5,64.7,M,68.5,60.3,48.1,35.3,30.7,M,Whitman
1983,38,M,45.3,M,M,61.3,66.8,71.6,56.3,M,42.2,22.8,M,Whitman
1984,32.3,37.7,44.4,46,51.8,59.6,68.2,69.5,M,44.3,38.8,26.6,M,Whitman
1985,24.5,M,41.1,51.4,59.4,65.1,75.6,67.2,55.6,M,M,18.4,M,Whitman
1986,34.5,37,46.6,46.7,57.8,67.3,M,73.3,57.1,51.2,38.7,31.7,M,Whitman
1987,28.5,38.1,44.8,54.6,59.7,67.2,69.9,68.2,64.9,50.6,41.5,30.7,M,Whitman
1988,30.2,M,42.1,51,M,64.2,69.7,68.7,60.6,55.7,M,30.5,M,Whitman
1989,33.8,M,42.2,52.1,54.6,65.3,69.3,67,62,M,42.2,31.8,M,Whitman
1990,36.5,33.5,43.5,52.2,55.7,63.8,72.7,71,M,M,41.9,24,M,Whitman
1991,28,42.5,40.8,48.1,53.5,59.7,69.7,72,M,46.9,M,M,M,Whitman
1992,36.1,M,46.2,51.5,59.4,68.6,69.5,69.8,M,M,38.1,28.9,M,Whitman
1993,M,28.3,41.4,49.4,61.4,62.6,64.3,66.8,M,51.7,31,34.3,M,Whitman
1994,38.8,34,44.3,52.9,59,63.9,73.2,70.5,M,M,M,33.8,M,Whitman
1995,34.3,M,M,M,57.7,M,70.5,65.6,M,M,M,32,M,Whitman
1996,30.5,M,40.8,M,52.9,62.2,M,69.8,57.7,M,37.2,29.6,M,Whitman
1997,30.8,36.9,43.9,47.4,59.2,62.4,68.7,72.7,M,49.2,41.3,31.4,M,Whitman
1998,34.8,40.9,44,48.8,56,63.5,75.8,71.7,65.6,49.2,42.7,31.3,M,Whitman
1999,36.8,39.3,43,46.5,52.9,62,67.7,72.4,58.6,49.1,44.6,35.9,50.8,Whitman
2000,32.9,M,41.8,52.6,56,63,68.9,68.4,59.3,48.3,31,28.8,M,Whitman
2001,30.3,34,43,47,57.2,61.3,69.7,71.6,64.2,48.8,42.1,32.9,M,Whitman
2002,35.2,36.5,38.9,48,54.3,65,73.3,67.4,60.3,44.8,M,M,M,Whitman
2003,M,36.7,45.1,49.7,M,65.6,M,71.1,63.2,53.9,M,33.3,M,Whitman
2004,26.7,36.9,M,50.7,56.1,64.9,M,72.4,M,M,M,M,M,Whitman
2005,32.6,35.9,M,50.2,58.2,63.1,M,M,M,M,M,27.3,M,Whitman
2006,38.9,M,M,M,57.8,65.2,74.2,M,61.4,47.1,38.8,M,M,Whitman
2007,28.1,35.6,45.5,48.8,M,M,75.1,68.9,60.1,48.4,M,31.6,M,Whitman
2008,27.1,37.4,M,45.4,M,62.5,71.3,M,61.6,49.7,41.9,23.3,M,Whitman
2009,30.4,35.7,M,46.8,56.7,64.4,M,M,M,M,M,24.6,M,Whitman
2010,38.9,40.3,43.5,M,53.4,M,70.2,69.4,M,51.7,36.6,M,M,Whitman
2011,M,33.3,43.1,44.4,53.5,60.8,67.2,69.8,65.1,50.5,37.1,29,M,Whitman
2012,32,36.5,42.2,50.9,M,61.6,73.6,71.3,62.4,50.1,41.2,33.9,M,Whitman
2013,27.5,36.6,M,47.2,57.8,64,73.3,72.4,64.5,46.6,35.5,26.7,M,Whitman
2014,32.7,30.5,43.2,49.5,58.5,64.1,77.4,73.8,64,55.5,36.8,34.4,51.8,Whitman
2015,34,41.9,47.6,48.6,59.8,71.7,74.8,M,59.1,M,36.2,33.2,M,Whitman
2016,34.1,41.3,44.2,54.7,58.5,65.9,69.9,70.5,59.5,51.3,45.1,22.3,M,Whitman
2017,17.8,29,40.8,45.6,54.4,62,67.3,66.9,59.8,44,37.4,25.3,45.9,Whitman
2018,33.4,31.3,38.7,45.8,57.9,58.3,69.8,M,57.5,46.7,37.7,34.3,M,Whitman
2019,35,25.5,33.8,50.9,58.3,65.2,68,71.1,61.7,45.3,37.3,35.6,49.1,Whitman
2020,38.1,38.1,40.8,48.2,57.3,62.9,70.2,71.1,63.5,49.5,40.3,33.7,51.2,Whitman
2021,37.8,32.3,42.9,48.6,56.6,71.8,75.5,M,M,M,M,M,M,Whitman
