Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1973,36.5,40.4,43.5,47.2,53.8,57.8,62.7,59.5,58.8,49.8,39.8,40.5,49.2,Thurston
1974,37.4,41.8,44.6,46.6,51.8,59.6,62.4,64.7,63.2,49.5,43.6,40.1,50.5,Thurston
1975,38.4,39.4,40.5,44,52.5,57.5,63.8,60.6,57.8,49,41.3,38.6,48.7,Thurston
1976,40,39.3,40.2,46,51.5,54.9,61.7,60.7,58.9,49.6,43.1,39.1,48.8,Thurston
1977,35.7,45.2,43.4,50.2,51.4,59.8,59.7,64.6,56.7,48.5,40.3,38,49.5,Thurston
1978,41.8,43.5,45.9,48.1,52.9,63.1,65.1,63.5,56.8,50.5,37.9,34.1,50.3,Thurston
1979,30.9,40.3,47.5,49.6,54.9,58.7,65.1,62.8,59.3,51.6,40.2,41.3,50.2,Thurston
1980,31.6,39.8,42,48.9,52.8,56.3,62.8,62.3,59.5,51.9,46.5,43.7,49.9,Thurston
1981,42.1,43.4,47,48.9,53.9,57.8,62.7,67.4,60,49.7,45.3,39.7,51.5,Thurston
1982,38,40.6,42.6,45.8,54.1,62.9,63,64.3,59.4,50.7,40.2,38.6,50.1,Thurston
1983,42.5,45.3,47.5,48.9,56.5,58.7,62,64.1,56.2,49.1,46,33.8,50.9,Thurston
1984,41.7,43,46.7,46.6,51.6,57.7,63.3,63.8,58.1,48.4,43.3,35.4,50,Thurston
1985,35.7,37.4,42.1,48.9,54.5,59,67.4,63.5,56.6,49.2,33.8,34,48.6,Thurston
1986,42,40.2,47.2,46.3,54.4,60.8,59.6,66.4,57.1,51.4,43.4,38.7,50.7,Thurston
1987,38.7,43.2,46,50,55.5,60.2,62.3,63.6,60.1,52.4,46.1,37.6,51.3,Thurston
1988,37.9,42.4,43.8,48.4,53.3,56.7,62.5,62.1,57.2,53.8,42.9,39.3,50.1,Thurston
1989,39.3,33.2,41,50.9,53.9,60.3,61,62.4,59.4,49.7,44.7,41.1,49.8,Thurston
1990,40.3,37.4,44.1,49.6,52.5,57.6,65.8,66,61.1,48.4,44,32.5,50,Thurston
1991,37.1,45,41.4,46.4,51.8,55.7,63.8,65.1,59.7,49.3,44.6,41,50.1,Thurston
1992,41.2,45.2,47.8,50.4,57.5,63,64.7,64.8,58.2,51.3,43.7,37,52.1,Thurston
1993,34.9,38.5,45.1,49.1,58.6,59.3,60.3,64.1,59.7,53.1,39.1,39.9,50.2,Thurston
1994,42.9,39.4,46.5,50.6,55.8,59.1,66.3,64.6,62.2,49.1,39.5,38.2,51.3,Thurston
1995,40.4,42.7,44.8,48.5,57.2,60.7,65.5,61.7,62.3,50.7,47.5,40.1,51.9,Thurston
1996,38.9,40.1,44.7,49.6,50.7,57.4,65.2,63.7,56.2,49.1,42.2,38.7,M,Thurston
1997,39.5,40.8,44.4,M,M,57.8,63.1,65.9,60.7,49.9,45.6,38.7,M,Thurston
1998,40.4,43.4,45,48.1,53.3,58.7,66.8,64.3,60.4,49.9,44.8,37.8,51.1,Thurston
1999,40.3,40.6,42.5,46.3,50.4,57.2,60.9,63.6,57.1,49.2,45.8,40.7,49.6,Thurston
2000,37.5,41.3,42.9,49.4,53.4,59.5,62.7,61.1,57.6,49.4,39.3,38.6,49.4,Thurston
