Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1985,21.4,24.9,35.9,48,56.1,61.7,75,64.9,53.3,44.7,19.4,19.3,43.8,Spokane
1986,30.1,31.6,42.8,44.9,55.3,66.2,64,72.6,54.7,49,34.8,26.3,47.8,Spokane
1987,26.4,35.1,41.7,51,57.1,65,66.6,66.2,62.7,49.5,38.1,25.8,48.8,Spokane
1988,24.7,35.4,39.7,48.9,54.6,61.1,68.7,68.4,58.9,53.2,36.3,27,48.1,Spokane
1989,28.8,21.7,36.6,48.9,53.1,64.3,68.7,64.8,60.1,46.9,38,31,47.1,Spokane
1990,33.3,30.2,40.9,49.7,52.8,60.6,70.4,68.5,65.2,45,39,21.5,48.2,Spokane
1991,25.6,39.2,36.8,45.7,51.6,56.5,68.7,70.2,61.8,46.2,34.2,32.8,47.5,Spokane
1992,31.7,38.9,45.5,48.8,58.8,68,67.7,69.5,57.3,49.5,34.3,22.9,49.4,Spokane
1993,21.8,25.4,37.8,45.5,59.7,60.2,60.2,64.2,58.7,50,29.4,30.8,45.4,Spokane
1994,35.6,29,41.7,49.1,56.6,60.8,73,69.4,63.4,46.8,32.4,30.2,49.1,Spokane
1995,31,37.2,39.9,45.5,56.7,60.1,67.8,63.8,61.2,43.8,40.1,28.6,48,Spokane
1996,25.4,28.7,36.4,46.3,49.6,60.5,70,68,55.9,45.3,33.2,24.8,45.4,Spokane
1997,28.3,31.7,39.2,43.3,56.7,59.9,67.5,70.9,61.9,47.2,38.6,29.3,48,Spokane
1998,30.6,38,41.5,47.9,56.1,62.5,75.3,71.7,65.1,46.5,39.9,28.6,50.4,Spokane
1999,32.2,34.9,39.9,44.9,50.6,59.9,66.2,70.3,59.1,47.3,41.4,31.6,48.3,Spokane
2000,27.9,33.5,38.9,48.2,53,61,67.8,67.5,55.8,46.3,26.9,24.6,46,Spokane
2001,27.1,26.8,39.1,43.6,55.4,58.7,68.4,71.1,63.3,45.9,39.9,28.1,47.4,Spokane
2002,30.5,31.4,34.4,45.4,51.5,62.3,71.3,66.4,58.5,42.9,36.8,33.7,47.2,Spokane
2003,33.9,33.1,40.7,45.1,53.4,63.6,73,70.3,61.9,51.4,29.5,29.8,48.9,Spokane
2004,26.2,32.1,43.3,49.6,54.5,63.6,72.2,71,58,49.3,36.2,31.9,49,Spokane
2005,28.3,34.6,41.8,48,56.8,60.2,70.1,69.6,57.5,49,34.1,24.1,47.9,Spokane
2006,35.5,30.9,38.6,47.3,56.3,63.5,73.7,68.9,61.2,47,36,28.5,49.1,Spokane
2007,24.7,33.9,42.7,46.5,56.2,62.2,75.6,68.4,59.3,46.8,35,28.5,48.4,Spokane
2008,24.8,31.9,36.3,42,56.9,60.8,70.3,68.7,61,47.8,38.5,21.9,46.8,Spokane
2009,25.9,30.5,34.6,45.2,55.7,63.2,72.1,70.3,63.9,43.2,36.9,24.4,47.2,Spokane
2010,35.1,37.9,41.2,46.8,51.3,59.1,68.9,68.5,59.8,49.7,33.1,29.4,48.5,Spokane
2011,29.2,28.9,39.3,41.5,52,59,66.7,70.8,65,48.1,35.1,28.6,47.1,Spokane
2012,30,32.7,38.6,48.3,53.9,59.6,72.1,71.6,63.4,48.5,38.9,31.2,49.1,Spokane
2013,24.7,33.8,41.2,46,56.9,61.7,73.9,72.2,63,45.7,34.8,25.7,48.4,Spokane
2014,29.6,26,39.6,46.9,57.7,61.7,75.7,72.2,63.1,53.3,34.6,32.8,49.6,Spokane
2015,31,39.2,45.5,47.5,60.7,71.4,74.2,72.5,58.9,54.3,34.9,30.7,51.8,Spokane
2016,31,38.8,42.7,54.7,58.6,64.8,69,71.2,59.7,48.4,43.5,23.1,50.5,Spokane
2017,20.2,29.3,40.8,46.3,57,65.4,74.5,73.8,62.2,46.6,37.7,26.7,48.5,Spokane
2018,33.8,30.2,39.5,46.8,61.9,62.4,73.3,70.7,59.6,48.1,36.9,31.8,49.7,Spokane
2019,30.9,21.3,34.6,48,59.4,64.4,69.4,72.1,59.2,42.3,35.6,33.4,47.7,Spokane
2020,34.1,35.1,38.7,47.6,55.7,61.7,70.6,71.6,64.1,48,37.1,31.8,49.7,Spokane
2021,33.5,29.1,41.5,49.1,56.5,71.1,77.5,70.7,61.8,48.5,40.2,27.5,50.7,Spokane
2022,29.3,31.5,42.5,42.1,51.1,61.9,74.1,76,65.5,M,M,M,M,Spokane
