Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1983,43.3,46.3,49.1,50.5,58,59.4,62.9,65.4,58.3,52,48.4,35.2,M,Cowlitz
1984,41.7,43.8,48.6,48.3,53,58,M,64.3,60.3,50.6,45,36.8,M,Cowlitz
1985,35.9,38.9,43.5,51.2,55.3,59.5,67.7,64.5,58.2,51.7,36.6,34.1,49.9,Cowlitz
1986,42.7,43,50.1,49,55,63.1,61.9,67.7,59.6,55.3,46.3,40.4,52.9,Cowlitz
1987,39.8,45.1,47.7,52.3,57.8,61.5,63.4,65.5,63.2,56,48,38.6,53.3,Cowlitz
1988,39.2,44.1,46.2,50.7,54.6,59.1,64.1,63.8,60.1,56.5,46.5,41,52.1,Cowlitz
1989,40.9,35.2,44,53.5,56.1,61.9,62.5,63.6,63.1,53.8,47.2,41.4,M,Cowlitz
1990,41.9,39.7,48.3,52.9,54.7,59.8,66.9,66.4,63.9,51.4,46.4,33.9,M,Cowlitz
1991,38.6,47.9,44.2,49.4,53.2,57.8,65.4,66.1,M,M,46.4,41.7,M,Cowlitz
1992,43.2,47.9,51.2,52.6,58.4,M,66.8,66,59.6,55.2,45.2,39.3,M,Cowlitz
1993,35.7,39.9,47.2,50.5,59.4,60.2,61.6,65.1,61.6,55.7,40.4,40.5,M,Cowlitz
1994,44.4,38.9,49.5,52.1,57.3,59.3,65.4,65.3,63.9,51.6,41.4,41.8,M,Cowlitz
1995,43.2,M,46.9,48.8,58,60.7,66.5,63.2,64.7,53.1,48.9,41.5,M,Cowlitz
1996,41.8,42.6,46.7,51.7,M,59.2,67.1,65.5,M,M,44.7,41.5,M,Cowlitz
1997,40.6,43.1,45.6,49.7,58.8,M,64.5,67.5,M,52.8,48.9,40.6,M,Cowlitz
1998,42.8,46.3,47.9,50.1,54.9,61,67.7,65.9,63.7,53.3,48.1,40,M,Cowlitz
1999,M,M,M,49,M,M,M,66.3,62.5,53.4,48.5,43.1,M,Cowlitz
2000,39.9,43.5,44.9,52.2,56.4,61.1,65.3,64.4,M,53.2,42.5,39.8,M,Cowlitz
2001,40.9,41.7,46.7,47.9,56.4,58.5,M,M,61.1,M,M,40.8,M,Cowlitz
